xcentre,ycentre,zcentre,cut,zmin,oretype_pnd,meses,cus,mot,zmint,oretypet,dens,CAT,CATN,FASE
4400,8570,2937.5,0.244375,1,22,nov-16,0.183125,0.001,LIX,OXML,2.6,MED,1,34
4380,8590,2937.5,0.16,1,12,nov-16,0.11,0.001,LIX,OXBL,2.6,MED,1,19
4400,8590,2937.5,0.28583333,3,22,nov-16,0.19895833,0.001,OXI,OXML,2.6,MED,1,42
4380,8570,2952.5,0.2225,1,22,sept-16,0.17,0.001,LIX,OXML,2.6,MED,1,19
4400,8570,2952.5,0.18541667,1,12,oct-16,0.12625,0.001,LIX,OXBL,2.6,MED,1,19
4380,8590,2952.5,0.14,1,11,sept-16,0.1,0.001,LIX,LAS,2.6,MED,1,19
4400,8590,2952.5,0.2625,3,22,oct-16,0.18625,0.001,OXI,OXML,2.6,IND,2,42
4420,8570,2937.5,0.13875,1,11,nov-16,0.0825,0.001,LIX,LAS,2.6,MED,1,34
4440,8570,2937.5,0.37,3,22,nov-16,0.29,0.001,OXI,OXML,2.6,IND,2,19N
4420,8590,2937.5,0.12166667,1,11,nov-16,0.06875,0.001,LIX,LAS,2.6,IND,2,42
4440,8590,2937.5,0.17,1,12,nov-16,0.115625,0.001,LIX,OXBL,2.6,IND,2,19N
4420,8570,2952.5,0.13,1,11,oct-16,0.07,0.001,LIX,LAS,2.6,MED,1,19
4440,8570,2952.5,0.29,3,22,oct-16,0.22333333,0.001,OXI,OXML,2.6,IND,2,19N
4420,8590,2952.5,0.11,1,11,oct-16,0.06,0.001,LIX,LAS,2.6,MED,1,19
4440,8590,2952.5,0.12416667,1,11,oct-16,0.06354167,0.001,LIX,LAS,2.6,MED,1,19
4460,8590,2937.5,0.21625,1,22,nov-16,0.17125,0.001,LIX,OXML,2.6,MED,1,34
4460,8570,2952.5,0.159375,1,12,oct-16,0.099375,0.001,LIX,OXBL,2.6,IND,2,42
4480,8570,2952.5,0.49125,3,23,oct-16,0.411875,0.001,OXI,OXAL,2.6,MED,1,42
4460,8590,2952.5,0.12,1,11,oct-16,0.06,0.001,LIX,LAS,2.6,MED,1,19
4480,8590,2952.5,0.57791667,3,23,oct-16,0.49,0.001,OXI,OXAL,2.6,IND,2,19N
4200,8610,2937.5,0.06304167,-99,11,ene-16,0.03777083,0.001,NULL,LAS,2.6,IND,2,42
4200,8630,2937.5,0.04222917,-99,11,dic-15,0.03059375,0.001,NULL,LAS,2.6,MED,1,34
4220,8610,2937.5,0.10264583,1,11,ene-16,0.05132292,0.001,LIX,LAS,2.6,MED,1,42
4240,8610,2937.5,0.27520833,1,22,ene-16,0.19104167,0.001,LIX,OXML,2.6,MED,1,19
4220,8630,2937.5,0.07785417,1,11,dic-15,0.05184375,0.001,LIX,LAS,2.6,MED,1,19
4240,8630,2937.5,0.29922917,3,22,ene-16,0.20961458,0.001,OXI,OXML,2.6,MED,1,19
4260,8610,2937.5,0.13,1,11,ene-16,0.06,0.001,LIX,LAS,2.6,MED,1,34
4280,8610,2937.5,0.13,1,11,nov-16,0.06,0.001,LIX,LAS,2.6,IND,2,19N
4260,8630,2937.5,0.12,1,11,ene-16,0.05,0.001,LIX,LAS,2.6,MED,1,42
4280,8630,2937.5,0.15729167,1,12,ene-16,0.081875,0.001,LIX,OXBL,2.6,MED,1,34
4280,8610,2952.5,0.06879167,1,11,dic-15,0.03845833,0.001,LIX,LAS,2.6,MED,1,34
4260,8630,2952.5,0.021625,-99,11,dic-15,0.0108125,0.001,NULL,LAS,2.6,IND,2,19N
4300,8610,2937.5,0.12,1,11,nov-16,0.08,0.001,LIX,LAS,2.6,MED,1,34
4320,8610,2937.5,0.1,1,11,nov-16,0.06,0.001,LIX,LAS,2.6,MED,1,42
4300,8630,2937.5,0.23208333,1,22,ene-16,0.11291667,0.001,LIX,OXML,2.6,INF,3,19N
4320,8630,2937.5,0.17833333,1,12,ene-16,0.08833333,0.001,LIX,OXBL,2.6,IND,2,19N
4300,8610,2952.5,0.16295833,1,12,ene-16,0.11502083,0.001,LIX,OXBL,2.6,IND,2,19N
4320,8610,2952.5,0.17770833,1,12,ene-16,0.12041667,0.001,LIX,OXBL,2.6,MED,1,42
4300,8630,2952.5,0.1895,1,12,dic-15,0.10329167,0.001,LIX,OXBL,2.6,MED,1,42
4320,8630,2952.5,0.2609375,3,22,dic-15,0.16234375,0.001,OXI,OXML,2.6,IND,2,42
4340,8610,2937.5,0.198125,1,12,nov-16,0.125625,0.001,LIX,OXBL,2.6,INF,3,19N
4360,8610,2937.5,0.17,1,12,nov-16,0.11,0.001,LIX,OXBL,2.6,IND,2,19N
4340,8630,2937.5,0.27104167,3,22,nov-16,0.18541667,0.001,OXI,OXML,2.6,MED,1,19
4360,8630,2937.5,0.17625,1,12,nov-16,0.1175,0.001,LIX,OXBL,2.6,MED,1,19
4340,8610,2952.5,0.2525,3,22,ene-16,0.1525,0.001,OXI,OXML,2.6,MED,1,42
4360,8610,2952.5,0.14,1,11,ene-16,0.08,0.001,LIX,LAS,2.6,INF,3,19N
4340,8630,2952.5,0.31,3,22,dic-15,0.2,0.001,OXI,OXML,2.6,MED,1,34
4360,8630,2952.5,0.16479167,1,12,dic-15,0.0975,0.001,LIX,OXBL,2.6,MED,1,19
4380,8610,2937.5,0.15,1,12,nov-16,0.09,0.001,LIX,OXBL,2.6,MED,1,19
4400,8610,2937.5,0.21,1,22,nov-16,0.12333333,0.001,LIX,OXML,2.6,MED,1,19
4380,8630,2937.5,0.15,1,12,nov-16,0.08,0.001,LIX,OXBL,2.6,MED,1,19
4400,8630,2937.5,0.11,1,11,nov-16,0.04,0.001,LIX,LAS,2.6,MED,1,34
4380,8610,2952.5,0.11,1,11,ene-16,0.05,0.001,LIX,LAS,2.6,IND,2,19N
4400,8610,2952.5,0.225,1,22,ene-16,0.15,0.001,LIX,OXML,2.6,MED,1,42
4380,8630,2952.5,0.13,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,MED,1,34
4400,8630,2952.5,0.12,1,11,ene-16,0.04,0.001,LIX,LAS,2.6,MED,1,34
4420,8610,2937.5,0.1,1,11,nov-16,0.04,0.001,LIX,LAS,2.6,MED,1,34
4440,8610,2937.5,0.08,1,11,nov-16,0.03,0.001,LIX,LAS,2.6,MED,1,34
4420,8630,2937.5,0.09,1,11,nov-16,0.03,0.001,LIX,LAS,2.6,MED,1,34
4440,8630,2937.5,0.11,1,11,nov-16,0.06,0.001,LIX,LAS,2.6,MED,1,19
4420,8610,2952.5,0.13,1,11,oct-16,0.06,0.001,LIX,LAS,2.6,MED,1,19
4440,8610,2952.5,0.11,1,11,oct-16,0.05,0.001,LIX,LAS,2.6,MED,1,42
4420,8630,2952.5,0.12,1,11,ene-16,0.04,0.001,LIX,LAS,2.6,MED,1,34
4440,8630,2952.5,0.1,1,11,ene-16,0.04,0.001,LIX,LAS,2.6,IND,2,19N
4460,8610,2937.5,0.25666667,1,22,nov-16,0.2,0.001,LIX,OXML,2.6,INF,3,19N
4480,8610,2937.5,0.61,3,23,nov-16,0.53,0.001,OXI,OXAL,2.6,MED,1,42
4460,8630,2937.5,0.21666667,1,22,nov-16,0.16,0.001,LIX,OXML,2.6,MED,1,42
4480,8630,2937.5,0.53,3,23,nov-16,0.46,0.001,OXI,OXAL,2.6,INF,3,19N
4460,8610,2952.5,0.13895833,1,11,oct-16,0.076875,0.001,LIX,LAS,2.6,INF,3,19N
4480,8610,2952.5,0.57,3,23,oct-16,0.49,0.001,OXI,OXAL,2.6,MED,1,42
4460,8630,2952.5,0.2075,1,22,oct-16,0.145,0.001,LIX,OXML,2.6,MED,1,19
4480,8630,2952.5,0.49,3,23,oct-16,0.41,0.001,OXI,OXAL,2.6,IND,2,19N
4500,8630,2952.5,0.45145833,3,23,oct-16,0.36020833,0.001,OXI,OXAL,2.6,MED,1,42
4060,8670,2937.5,0.02141667,-99,11,dic-15,0.00445833,0.001,NULL,LAS,2.6,MED,1,34
4080,8670,2937.5,0.07670833,1,11,dic-15,0.04647917,0.001,LIX,LAS,2.6,MED,1,34
4100,8650,2937.5,0.08083333,-99,11,dic-15,0.06041667,0.001,NULL,LAS,2.6,MED,1,19
4100,8670,2937.5,0.26291667,3,22,dic-15,0.19270833,0.001,OXI,OXML,2.6,MED,1,34
4120,8670,2937.5,0.228875,3,22,dic-15,0.16766667,0.001,OXI,OXML,2.6,MED,1,34
4160,8650,2937.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,INF,3,19N
4160,8670,2937.5,0.06810417,-99,11,dic-15,0.03905208,0.001,NULL,LAS,2.6,MED,1,42
4160,8670,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,34
4180,8650,2937.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,34
4200,8650,2937.5,0.0233125,-99,11,dic-15,0.01915625,0.001,NULL,LAS,2.6,MED,1,19
4180,8670,2937.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,IND,2,19N
4200,8670,2937.5,0.03733333,-99,11,dic-15,0.02033333,0.001,NULL,LAS,2.6,MED,1,19
4200,8670,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,IND,2,19N
4220,8650,2937.5,0.0655,-99,11,dic-15,0.04025,0.001,NULL,LAS,2.6,INF,3,19N
4240,8650,2937.5,0.272375,1,22,dic-15,0.19014583,0.001,LIX,OXML,2.6,MED,1,19
4220,8670,2937.5,0.08208333,1,11,dic-15,0.046875,0.001,LIX,LAS,2.6,MED,1,34
4240,8670,2937.5,0.21104167,1,22,dic-15,0.1334375,0.001,LIX,OXML,2.6,MED,1,42
4260,8650,2937.5,0.32125,1,22,dic-15,0.225,0.001,LIX,OXML,2.6,MED,1,34
4280,8650,2937.5,0.304375,3,22,dic-15,0.1975,0.001,OXI,OXML,2.6,INF,3,19N
4260,8670,2937.5,0.41916667,3,23,dic-15,0.34333333,0.001,OXI,OXAL,2.6,MED,1,34
4280,8670,2937.5,0.28,3,22,dic-15,0.19,0.001,OXI,OXML,2.6,IND,2,19N
4260,8650,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,42
4280,8650,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,19
4280,8670,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,42
4300,8650,2937.5,0.238125,1,22,ene-16,0.139375,0.001,LIX,OXML,2.6,MED,1,42
4320,8650,2937.5,0.24875,3,22,ene-16,0.15875,0.001,OXI,OXML,2.6,MED,1,34
4300,8670,2937.5,0.46,3,23,dic-15,0.37,0.001,OXI,OXAL,2.6,MED,1,19
4320,8670,2937.5,0.3575,3,22,ene-16,0.26,0.001,OXI,OXML,2.6,IND,2,19N
4300,8650,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,34
4320,8650,2952.5,0.2478125,3,22,dic-15,0.17203125,0.001,OXI,OXML,2.6,MED,1,19
4300,8670,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,19
4320,8670,2952.5,0.36154167,3,22,dic-15,0.2905625,0.001,OXI,OXML,2.6,INF,3,19N
4340,8650,2937.5,0.345,3,22,ene-16,0.23625,0.001,OXI,OXML,2.6,INF,3,19N
4360,8650,2937.5,0.25625,1,22,ene-16,0.16854167,0.001,LIX,OXML,2.6,MED,1,19
4340,8670,2937.5,0.43458333,3,23,ene-16,0.34291667,0.001,OXI,OXAL,2.6,MED,1,42
4360,8670,2937.5,0.18125,1,12,ene-16,0.10625,0.001,LIX,OXBL,2.6,MED,1,42
4340,8650,2952.5,0.36,3,22,dic-15,0.26,0.001,OXI,OXML,2.6,MED,1,19
4360,8650,2952.5,0.22,1,22,dic-15,0.14,0.001,LIX,OXML,2.6,MED,1,19
4340,8670,2952.5,0.46,3,23,dic-15,0.35,0.001,OXI,OXAL,2.6,MED,1,34
4360,8670,2952.5,0.20395833,1,22,dic-15,0.123125,0.001,LIX,OXML,2.6,MED,1,34
4380,8650,2937.5,0.14,1,11,nov-16,0.06,0.001,LIX,LAS,2.6,MED,1,42
4400,8650,2937.5,0.12,1,11,nov-16,0.04,0.001,LIX,LAS,2.6,INF,3,19N
4380,8670,2937.5,0.1,1,11,ene-16,0.03,0.001,LIX,LAS,2.6,IND,2,42
4400,8670,2937.5,0.13,1,11,ene-16,0.06,0.001,LIX,LAS,2.6,MED,1,34
4380,8650,2952.5,0.14,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,IND,2,19N
4400,8650,2952.5,0.14,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,MED,1,19
4380,8670,2952.5,0.15,1,12,dic-15,0.06,0.001,LIX,OXBL,2.6,MED,1,42
4400,8670,2952.5,0.13,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,MED,1,19
4420,8650,2937.5,0.1,1,11,nov-16,0.03,0.001,LIX,LAS,2.6,MED,1,34
4440,8650,2937.5,0.11,1,11,nov-16,0.06,0.001,LIX,LAS,2.6,MED,1,42
4420,8670,2937.5,0.12,1,11,ene-16,0.05,0.001,LIX,LAS,2.6,MED,1,42
4440,8670,2937.5,0.13,1,11,nov-16,0.07,0.001,LIX,LAS,2.6,MED,1,34
4440,8650,2952.5,0.1,1,11,ene-16,0.03,0.001,LIX,LAS,2.6,MED,1,42
4420,8670,2952.5,0.12,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,MED,1,34
4440,8670,2952.5,0.12,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,MED,1,34
4460,8650,2937.5,0.32125,1,22,nov-16,0.26645833,0.001,LIX,OXML,2.6,INF,3,19N
4480,8650,2937.5,0.72,3,23,nov-16,0.63,0.001,OXI,OXAL,2.6,MED,1,42
4460,8670,2937.5,0.42,3,23,nov-16,0.32979167,0.001,OXI,OXAL,2.6,MED,1,42
4480,8670,2937.5,0.64,3,23,nov-16,0.49,0.001,OXI,OXAL,2.6,MED,1,34
4460,8650,2952.5,0.205,1,22,ene-16,0.13104167,0.001,LIX,OXML,2.6,MED,1,19
4480,8650,2952.5,0.58,3,23,dic-15,0.5,0.001,OXI,OXAL,2.6,MED,1,19
4460,8670,2952.5,0.249375,3,22,dic-15,0.168125,0.001,OXI,OXML,2.6,INF,3,19N
4480,8670,2952.5,0.4,3,23,dic-15,0.3,0.001,OXI,OXAL,2.6,MED,1,42
4500,8650,2952.5,0.78,3,23,oct-16,0.72,0.001,OXI,OXAL,2.6,IND,2,19N
4500,8670,2952.5,0.54,3,23,dic-15,0.44,0.001,OXI,OXAL,2.6,MED,1,34
4520,8670,2952.5,0.295,1,22,dic-15,0.22625,0.001,LIX,OXML,2.6,MED,1,42
4540,8670,2952.5,0.24583333,1,22,dic-15,0.188125,0.001,LIX,OXML,2.6,IND,2,19N
4040,8710,2937.5,0.00960417,-99,11,dic-15,0.00334375,0.001,NULL,LAS,2.6,MED,1,34
4060,8690,2937.5,0.02754167,1,11,dic-15,0.00564583,0.001,LIX,LAS,2.6,MED,1,19
4080,8690,2937.5,0.05841667,1,11,dic-15,0.02139583,0.001,LIX,LAS,2.6,IND,2,19N
4080,8710,2937.5,0.04033333,1,11,dic-15,0.0135,0.001,LIX,LAS,2.6,MED,1,19
4080,8690,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,42
4100,8690,2937.5,0.42339583,3,23,dic-15,0.30378125,0.001,OXI,OXAL,2.6,MED,1,42
4120,8690,2937.5,0.43,3,23,dic-15,0.34,0.001,OXI,OXAL,2.6,MED,1,34
4100,8710,2937.5,0.24833333,1,22,dic-15,0.16333333,0.001,LIX,OXML,2.6,MED,1,42
4120,8710,2937.5,0.461875,3,23,dic-15,0.34333333,0.001,OXI,OXAL,2.6,MED,1,42
4120,8710,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,34
4140,8690,2937.5,0.29,3,22,dic-15,0.21,0.001,OXI,OXML,2.6,MED,1,42
4160,8690,2937.5,0.14379167,1,11,dic-15,0.0766875,0.001,LIX,LAS,2.6,IND,2,19N
4140,8710,2937.5,0.4075,3,23,dic-15,0.29625,0.001,OXI,OXAL,2.6,MED,1,34
4160,8710,2937.5,0.12,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,IND,2,19N
4140,8690,2952.5,0.0030625,-99,11,dic-15,0.00132292,0.001,NULL,LAS,2.6,IND,2,19N
4160,8690,2952.5,0.00429167,-99,11,dic-15,0.00172917,0.001,NULL,LAS,2.6,MED,1,34
4140,8710,2952.5,0.02372917,-99,11,dic-15,0.01123958,0.001,NULL,LAS,2.6,MED,1,19
4160,8710,2952.5,0.0256875,-99,11,dic-15,0.00971875,0.001,NULL,LAS,2.6,IND,2,19N
4180,8690,2937.5,0.26979167,1,22,dic-15,0.19177083,0.001,LIX,OXML,2.6,IND,2,19N
4200,8690,2937.5,0.10033333,1,11,dic-15,0.06016667,0.001,LIX,LAS,2.6,MED,1,42
4180,8710,2937.5,0.11,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,MED,1,19
4200,8710,2937.5,0.1273125,1,11,dic-15,0.06855208,0.001,LIX,LAS,2.6,MED,1,34
4180,8690,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,42
4200,8690,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,34
4180,8710,2952.5,0.00714583,-99,11,dic-15,0.00253125,0.001,NULL,LAS,2.6,IND,2,19N
4200,8710,2952.5,0.00264583,-99,11,dic-15,0.00132292,0.001,NULL,LAS,2.6,INF,3,19N
4220,8690,2937.5,0.0828125,1,11,dic-15,0.05515625,0.001,LIX,LAS,2.6,MED,1,19
4240,8690,2937.5,0.21375,1,22,dic-15,0.1425,0.001,LIX,OXML,2.6,INF,3,19N
4220,8710,2937.5,0.1031875,1,11,dic-15,0.05628125,0.001,LIX,LAS,2.6,INF,3,19N
4240,8710,2937.5,0.10666667,1,11,dic-15,0.05416667,0.001,LIX,LAS,2.6,MED,1,19
4220,8690,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,IND,2,19N
4240,8690,2952.5,0.01397917,-99,11,dic-15,0.00626042,0.001,NULL,LAS,2.6,MED,1,34
4220,8710,2952.5,0.0059375,-99,11,dic-15,0.00234375,0.001,NULL,LAS,2.6,MED,1,42
4240,8710,2952.5,0.02897917,-99,11,dic-15,0.01094792,0.001,NULL,LAS,2.6,IND,2,19N
4260,8690,2937.5,0.30083333,3,22,dic-15,0.235,0.001,OXI,OXML,2.6,MED,1,19
4280,8690,2937.5,0.29,3,22,dic-15,0.22,0.001,OXI,OXML,2.6,MED,1,34
4260,8710,2937.5,0.22875,3,22,dic-15,0.16270833,0.001,OXI,OXML,2.6,IND,2,19N
4280,8710,2937.5,0.61,3,23,dic-15,0.54,0.001,OXI,OXAL,2.6,IND,2,19N
4260,8690,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,42
4280,8690,2952.5,0.14670833,3,11,dic-15,0.10314583,0.001,OXI,LAS,2.6,IND,2,19N
4260,8710,2952.5,0.137,-99,11,dic-15,0.10016667,0.001,NULL,LAS,2.6,MED,1,42
4280,8710,2952.5,0.44354167,3,23,dic-15,0.38010417,0.001,OXI,OXAL,2.6,INF,3,19N
4300,8690,2937.5,0.79,3,23,dic-15,0.71,0.001,OXI,OXAL,2.6,MED,1,42
4320,8690,2937.5,0.44916667,3,23,dic-15,0.35520833,0.001,OXI,OXAL,2.6,MED,1,42
4300,8710,2937.5,0.88,3,23,dic-15,0.7,0.001,OXI,OXAL,2.6,IND,2,19N
4320,8710,2937.5,0.62333333,3,23,dic-15,0.51,0.001,OXI,OXAL,2.6,MED,1,34
4300,8690,2952.5,0.327,3,22,dic-15,0.26016667,0.001,OXI,OXML,2.6,MED,1,19
4320,8690,2952.5,0.551375,3,23,dic-15,0.4638125,0.001,OXI,OXAL,2.6,MED,1,34
4300,8710,2952.5,0.50425,3,23,dic-15,0.41254167,0.001,OXI,OXAL,2.6,MED,1,19
4320,8710,2952.5,0.73,3,23,dic-15,0.67,0.001,OXI,OXAL,2.6,MED,1,34
4340,8690,2937.5,0.19020833,1,12,dic-15,0.13145833,0.001,LIX,OXBL,2.6,IND,2,19N
4360,8690,2937.5,0.11,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,IND,2,19N
4340,8710,2937.5,0.11,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,MED,1,34
4360,8710,2937.5,0.11,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,IND,2,19N
4340,8690,2952.5,0.49375,3,23,dic-15,0.393125,0.001,OXI,OXAL,2.6,MED,1,34
4360,8690,2952.5,0.144375,1,11,dic-15,0.071875,0.001,LIX,LAS,2.6,MED,1,34
4340,8710,2952.5,0.22770833,1,22,dic-15,0.16395833,0.001,LIX,OXML,2.6,MED,1,42
4360,8710,2952.5,0.11,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,MED,1,42
4380,8690,2937.5,0.13,1,11,dic-15,0.04,0.001,LIX,LAS,2.6,MED,1,19
4400,8690,2937.5,0.12,1,11,ene-16,0.06,0.001,LIX,LAS,2.6,INF,3,19N
4380,8710,2937.5,0.16,1,12,dic-15,0.08,0.001,LIX,OXBL,2.6,MED,1,19
4400,8710,2937.5,0.16,1,12,dic-15,0.09,0.001,LIX,OXBL,2.6,IND,2,42
4380,8690,2952.5,0.13,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,MED,1,42
4400,8690,2952.5,0.12,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,IND,2,19N
4380,8710,2952.5,0.13,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,MED,1,19
4400,8710,2952.5,0.15,1,12,dic-15,0.08,0.001,LIX,OXBL,2.6,IND,2,19N
4420,8690,2937.5,0.24875,1,22,ene-16,0.186875,0.001,LIX,OXML,2.6,MED,1,19
4440,8690,2937.5,0.14291667,1,11,ene-16,0.0825,0.001,LIX,LAS,2.6,MED,1,42
4420,8710,2937.5,0.45875,3,23,dic-15,0.375,0.001,OXI,OXAL,2.6,MED,1,19
4440,8710,2937.5,0.18916667,1,12,ene-16,0.10895833,0.001,LIX,OXBL,2.6,IND,2,42
4420,8690,2952.5,0.32,1,22,dic-15,0.235,0.001,LIX,OXML,2.6,MED,1,34
4440,8690,2952.5,0.22125,1,22,dic-15,0.148125,0.001,LIX,OXML,2.6,INF,3,19N
4420,8710,2952.5,0.40333333,3,23,dic-15,0.30958333,0.001,OXI,OXAL,2.6,MED,1,34
4440,8710,2952.5,0.23,1,22,dic-15,0.1425,0.001,LIX,OXML,2.6,IND,2,19N
4460,8690,2937.5,0.21125,1,22,ene-16,0.13125,0.001,LIX,OXML,2.6,MED,1,42
4480,8690,2937.5,0.85,3,23,nov-16,0.55,0.001,OXI,OXAL,2.6,MED,1,19
4460,8710,2937.5,0.38,1,22,ene-16,0.275,0.001,LIX,OXML,2.6,IND,2,19N
4480,8710,2937.5,0.51166667,3,23,ene-16,0.34625,0.001,OXI,OXAL,2.6,MED,1,42
4460,8690,2952.5,0.23333333,1,22,dic-15,0.14333333,0.001,LIX,OXML,2.6,INF,3,19N
4480,8690,2952.5,0.89,3,23,dic-15,0.74,0.001,OXI,OXAL,2.6,MED,1,19
4460,8710,2952.5,0.28333333,1,22,dic-15,0.19166667,0.001,LIX,OXML,2.6,IND,2,19N
4480,8710,2952.5,0.610625,3,23,dic-15,0.48375,0.001,OXI,OXAL,2.6,IND,2,19N
4500,8710,2937.5,0.235,1,22,nov-16,0.16833333,0.001,LIX,OXML,2.6,MED,1,34
4500,8690,2952.5,0.398125,3,22,dic-15,0.289375,0.001,OXI,OXML,2.6,MED,1,34
4520,8690,2952.5,0.54208333,3,23,dic-15,0.46625,0.001,OXI,OXAL,2.6,IND,2,19N
4500,8710,2952.5,0.31333333,1,22,dic-15,0.21416667,0.001,LIX,OXML,2.6,MED,1,34
4520,8710,2952.5,0.486875,3,23,dic-15,0.389375,0.001,OXI,OXAL,2.6,INF,3,19N
4540,8690,2952.5,0.22625,1,22,dic-15,0.165625,0.001,LIX,OXML,2.6,IND,2,19N
4560,8690,2952.5,0.13,1,11,dic-15,0.08,0.001,LIX,LAS,2.6,MED,1,42
4540,8710,2952.5,0.16291667,1,12,dic-15,0.10166667,0.001,LIX,OXBL,2.6,IND,2,42
4560,8710,2952.5,0.13,1,11,dic-15,0.08,0.001,LIX,LAS,2.6,IND,2,42
4600,8710,2937.5,0.13,1,11,dic-15,0.13,0.001,LIX,LAS,2.6,MED,1,42
4580,8690,2952.5,0.13,1,11,dic-15,0.07,0.001,LIX,LAS,2.6,IND,2,19N
4580,8710,2952.5,0.12,1,11,dic-15,0.06,0.001,LIX,LAS,2.6,MED,1,42
4600,8710,2952.5,0.16,1,12,dic-15,0.09,0.001,LIX,OXBL,2.6,INF,3,19N
4040,8750,2937.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,42
4080,8730,2937.5,0.0455625,1,11,dic-15,0.01309375,0.001,LIX,LAS,2.6,MED,1,34
4060,8750,2937.5,0.05675,-99,11,dic-15,0.0311875,0.001,NULL,LAS,2.6,MED,1,34
4080,8750,2937.5,0.05395833,1,11,dic-15,0.02875,0.001,LIX,LAS,2.6,IND,2,19N
4100,8730,2937.5,0.09420833,1,11,dic-15,0.04335417,0.001,LIX,LAS,2.6,MED,1,42
4120,8730,2937.5,0.3125,3,22,dic-15,0.21083333,0.001,OXI,OXML,2.6,MED,1,34
4120,8750,2937.5,0.10833333,1,11,dic-15,0.05,0.001,LIX,LAS,2.6,INF,3,19N
4120,8730,2952.5,0.01797917,-99,11,dic-15,0.01044792,0.001,NULL,LAS,2.6,IND,2,19N
4100,8750,2952.5,0.001,-99,11,dic-15,0.0005,0.001,NULL,LAS,2.6,MED,1,34
4120,8750,2952.5,0.02695833,-99,11,dic-15,0.00910417,0.001,NULL,LAS,2.6,MED,1,34
4140,8730,2937.5,0.36,3,22,dic-15,0.2575,0.001,OXI,OXML,2.6,INF,3,19N
4160,8730,2937.5,0.06,1,11,dic-15,0.03,0.001,LIX,LAS,2.6,MED,1,34
4140,8750,2937.5,0.23791667,3,22,dic-15,0.15,0.001,OXI,OXML,2.6,MED,1,34
4160,8750,2937.5,0.06,1,11,dic-15,0.02,0.001,LIX,LAS,2.6,IND,2,19N
4140,8730,2952.5,0.05589583,-99,11,dic-15,0.03263542,0.001,NULL,LAS,2.6,INF,3,19N
4160,8730,2952.5,0.030625,-99,11,dic-15,0.0115625,0.001,NULL,LAS,2.6,MED,1,34
4140,8750,2952.5,0.046375,-99,11,dic-15,0.01860417,0.001,NULL,LAS,2.6,MED,1,34
4160,8750,2952.5,0.05366667,1,11,dic-15,0.0135,0.001,LIX,LAS,2.6,INF,3,19N
4180,8730,2937.5,0.06,1,11,dic-15,0.02,0.001,LIX,LAS,2.6,IND,2,19N
4200,8730,2937.5,0.05,1,11,dic-15,0.01,0.001,LIX,LAS,2.6,MED,1,42
4180,8750,2937.5,0.05,1,11,dic-15,0.01,0.001,LIX,LAS,2.6,INF,3,19N
4200,8750,2937.5,0.07,1,11,dic-15,0.02,0.001,LIX,LAS,2.6,IND,2,19N
4180,8730,2952.5,0.02558333,-99,11,dic-15,0.008625,0.001,NULL,LAS,2.6,MED,1,19
4200,8730,2952.5,0.01891667,-99,11,dic-15,0.00529167,0.001,NULL,LAS,2.6,MED,1,42
4180,8750,2952.5,0.03610417,1,11,dic-15,0.00742708,0.001,LIX,LAS,2.6,MED,1,19
