xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
4480,8550,2982.5,0.337666,1,22,0.284412,0.005756,
4500,8530,2982.5,0.052677,1,11,0.030651,0.008181,
4500,8550,2982.5,0.290422,1,22,0.238218,0.003748,
4300,8570,2967.5,0.065162,1,11,0.020955,0.008665,
4320,8570,2967.5,0.162644,1,12,0.059479,0.008152,
4300,8590,2967.5,0.040276,0,10,0.013101,0.002694,
4320,8590,2967.5,0.111863,1,11,0.034732,0.020854,
4340,8570,2967.5,0.299144,3,22,0.178498,0.006269,
4360,8570,2967.5,0.302918,3,22,0.218584,0.004401,
4340,8590,2967.5,0.118609,1,11,0.036484,0.015926,
4360,8590,2967.5,0.14795,1,11,0.066811,0.002267,
4380,8570,2967.5,0.330805,1,22,0.247477,0.004698,
4400,8570,2967.5,0.406245,3,23,0.317898,0.00409,
4380,8590,2967.5,0.179796,1,12,0.097539,0.003429,
4400,8590,2967.5,0.338146,3,22,0.20355,0.005499,
4380,8570,2982.5,0.18682,1,12,0.115844,-99,
4400,8570,2982.5,0.323217,3,22,0.248666,0.003141,
4380,8590,2982.5,0.122542,1,11,0.09061,0.002841,
4400,8590,2982.5,0.41294,3,23,0.329225,0.005357,
4420,8570,2967.5,0.255338,3,22,0.175491,-99,
4440,8570,2967.5,0.241799,1,22,0.153948,-99,
4420,8590,2967.5,0.302196,1,22,0.22886,0.004229,
4440,8590,2967.5,0.120604,1,11,0.081641,-99,
4420,8570,2982.5,0.175829,1,12,0.108883,0.00228,
4440,8570,2982.5,0.155078,1,12,0.087326,0.002,
4420,8590,2982.5,0.144946,1,11,0.076107,0.002892,
4440,8590,2982.5,0.102105,1,11,0.037522,0.002,
4460,8570,2967.5,0.163099,1,12,0.095831,0.00347,
4480,8570,2967.5,0.298949,1,22,0.217133,0.005709,
4460,8590,2967.5,0.129761,1,11,0.084403,0.002991,
4480,8590,2967.5,0.437698,3,23,0.386963,0.00422,
4460,8570,2982.5,0.153847,1,12,0.109243,-99,
4480,8570,2982.5,0.367033,3,22,0.303642,0.00377,
4460,8590,2982.5,0.102394,1,11,0.049879,0.00218,
4480,8590,2982.5,0.399698,3,22,0.327281,0.003565,
4500,8570,2967.5,0.128894,1,11,0.095641,0.009536,
4500,8590,2967.5,0.674834,3,23,0.626134,0.00619,
4500,8570,2982.5,0.251664,1,22,0.189489,0.005067,
4520,8570,2982.5,0.321319,3,22,0.266047,0.011178,
4500,8590,2982.5,0.540979,3,23,0.405284,-99,
4520,8590,2982.5,0.087356,1,11,0.043689,0.015851,
4280,8630,2967.5,0.110301,0,10,0.025687,-99,
4300,8610,2967.5,0.176783,3,12,0.048248,0.002573,
4320,8610,2967.5,0.131123,1,11,0.057718,0.002867,
4300,8630,2967.5,0.15547,1,12,0.040896,-99,
4320,8630,2967.5,0.151811,1,12,0.054225,0.00291,
4340,8610,2967.5,0.143823,1,11,0.059224,0.00285,
4360,8610,2967.5,0.104127,1,11,0.027336,0.002504,
4340,8630,2967.5,0.135652,1,11,0.051967,0.002483,
4360,8630,2967.5,0.123707,1,11,0.031979,-99,
4360,8630,2982.5,0.158077,1,12,0.047741,-99,
4380,8610,2967.5,0.11302,1,11,0.041369,0.002611,
4400,8610,2967.5,0.49507,1,23,0.376774,0.006485,
4380,8630,2967.5,0.141078,1,11,0.044292,0.002933,
4400,8630,2967.5,0.140009,1,11,0.058274,0.004141,
4400,8610,2982.5,0.188664,1,12,0.143759,0.00422,
4380,8630,2982.5,0.093703,1,11,0.054571,0.002,
4400,8630,2982.5,0.075334,1,11,0.042295,0.002,
4420,8610,2967.5,0.128371,1,11,0.071677,0.003919,
4440,8610,2967.5,0.051607,1,11,0.013271,0.002265,
4420,8630,2967.5,0.076738,1,11,0.028312,0.003833,
4440,8630,2967.5,0.124758,1,11,0.059425,0.002157,
4420,8610,2982.5,0.0994,1,11,0.05813,0.003655,
4440,8610,2982.5,0.061078,1,11,0.022779,0.002437,
4420,8630,2982.5,0.083526,1,11,0.033323,0.002205,
4440,8630,2982.5,0.188942,1,12,0.123057,0.002482,
4460,8610,2967.5,0.16663,1,12,0.109421,0.002366,
4480,8610,2967.5,0.436629,1,23,0.377247,0.004473,
4460,8630,2967.5,0.305422,1,22,0.235653,0.002262,
4480,8630,2967.5,0.547312,3,23,0.425633,0.004012,
4460,8610,2982.5,0.12836,1,11,0.069185,0.00263,
4480,8610,2982.5,0.19566,1,12,0.124958,0.00317,
4460,8630,2982.5,0.340912,3,22,0.270627,0.00286,
4480,8630,2982.5,0.57894,3,23,0.475135,0.003125,
4500,8610,2967.5,0.683832,3,23,0.610883,0.005776,
4500,8630,2967.5,0.640424,3,23,0.590762,0.008932,
4500,8610,2982.5,0.386992,3,22,0.289034,0.0059,
4500,8630,2982.5,0.582697,3,23,0.491148,0.005943,
4520,8630,2982.5,0.374868,3,22,0.29583,0.00822,
4540,8630,2982.5,0.073415,1,11,0.037985,0.00428,
4300,8650,2967.5,0.094806,1,11,0.018315,-99,
4320,8650,2967.5,0.106797,1,11,0.031892,-99,
4340,8650,2967.5,0.110695,1,11,0.036821,-99,
4360,8670,2967.5,0.140646,1,11,0.0673,-99,
4360,8650,2982.5,0.156731,1,12,0.066451,-99,
4380,8650,2967.5,0.169478,1,12,0.084992,0.002541,
4400,8650,2967.5,0.203884,1,22,0.104958,0.003407,
4380,8670,2967.5,0.200013,1,22,0.11174,0.002122,
4400,8670,2967.5,0.255616,1,22,0.150613,0.002953,
4400,8650,2982.5,0.088388,1,11,0.046973,-99,
4420,8650,2967.5,0.168661,1,12,0.088349,0.003509,
4440,8650,2967.5,0.154552,1,12,0.080509,0.002144,
4420,8670,2967.5,0.228512,1,22,0.139018,0.003052,
4440,8670,2967.5,0.232478,3,22,0.140441,0.003606,
4420,8650,2982.5,0.183259,1,12,0.109731,-99,
4440,8650,2982.5,0.337672,1,22,0.253466,-99,
4440,8670,2982.5,0.144341,1,11,0.045868,0.002172,
4460,8650,2967.5,0.469588,3,23,0.39409,0.003069,
4480,8650,2967.5,0.701517,3,23,0.608228,0.003868,
4460,8670,2967.5,0.360566,3,22,0.253349,0.003182,
4480,8670,2967.5,0.567879,3,23,0.461308,0.003694,
4460,8650,2982.5,0.387131,3,22,0.307364,-99,
4480,8650,2982.5,0.720211,3,23,0.617909,-99,
4460,8670,2982.5,0.196314,1,12,0.09488,0.003298,
4480,8670,2982.5,0.470364,3,23,0.35669,0.004513,
4500,8650,2967.5,0.892761,3,23,0.775601,0.007325,
4520,8650,2967.5,0.604599,3,23,0.468203,0.009049,
4500,8670,2967.5,0.812579,3,23,0.693867,0.004018,
4520,8670,2967.5,0.823427,3,23,0.694718,0.00558,
4500,8650,2982.5,0.829508,3,23,0.750853,0.004186,
4520,8650,2982.5,0.620584,3,23,0.548177,0.006121,
4500,8670,2982.5,0.616069,3,23,0.527662,-99,
4520,8670,2982.5,0.730188,3,23,0.64821,0.007947,
4540,8650,2967.5,0.488245,3,23,0.40523,0.005116,
4540,8670,2967.5,0.4997,3,23,0.408583,0.003291,
4560,8670,2967.5,0.235853,1,22,0.137895,0.002986,
4540,8650,2982.5,0.480914,3,23,0.397993,0.007632,
4560,8650,2982.5,0.159464,1,12,0.107316,0.002974,
4540,8670,2982.5,0.683251,3,23,0.59443,0.00466,
4560,8670,2982.5,0.314511,1,22,0.256092,0.00262,
4580,8670,2967.5,0.276724,3,22,0.183759,0.003749,
4600,8670,2967.5,0.343162,1,22,0.220411,0.003273,
4580,8650,2982.5,0.047221,1,11,0.014757,0.003881,
4600,8650,2982.5,0.034227,1,11,0.011671,0.005695,
4580,8670,2982.5,0.124253,1,11,0.069525,0.004209,
4600,8670,2982.5,0.188713,1,12,0.135599,0.005541,
4620,8670,2982.5,0.32733,3,22,0.253856,0.003766,
4640,8670,2982.5,0.241242,1,22,0.181841,0.032499,
4300,8710,2967.5,0.111662,1,11,0.036305,-99,
4320,8710,2967.5,0.121425,1,11,0.053455,-99,
4360,8690,2967.5,0.159866,1,12,0.068675,-99,
4340,8710,2967.5,0.243249,3,22,0.130925,-99,
4360,8710,2967.5,0.339401,3,22,0.214675,0.002,
4380,8690,2967.5,0.204408,1,22,0.110768,0.002077,
4400,8690,2967.5,0.297629,3,22,0.191171,0.002133,
4380,8710,2967.5,0.475975,3,23,0.356635,-99,
4400,8710,2967.5,0.567282,3,23,0.433897,0.002449,
4420,8690,2967.5,0.417715,3,23,0.303242,0.002383,
4440,8690,2967.5,0.409128,3,23,0.291447,0.002922,
4420,8710,2967.5,0.517505,3,23,0.408853,0.002637,
4440,8710,2967.5,0.487125,3,23,0.383433,0.002915,
4440,8690,2982.5,0.143464,1,11,0.070419,0.002286,
4440,8710,2982.5,0.226065,1,22,0.137834,0.004877,
4460,8690,2967.5,0.343401,3,22,0.213368,0.002988,
4480,8690,2967.5,0.383888,3,22,0.264447,0.003508,
4460,8710,2967.5,0.452732,3,23,0.319706,0.00293,
4480,8710,2967.5,0.458262,3,23,0.336454,0.002208,
4460,8690,2982.5,0.175631,1,12,0.093528,0.003991,
4480,8690,2982.5,0.336855,3,22,0.226443,0.002416,
4460,8710,2982.5,0.187479,1,12,0.096205,0.002265,
4480,8710,2982.5,0.317799,3,22,0.223851,0.002896,
4500,8690,2967.5,0.718699,3,23,0.597814,0.004069,
4520,8690,2967.5,0.796377,3,23,0.667079,0.003286,
4500,8710,2967.5,0.491145,3,23,0.361256,0.002495,
4520,8710,2967.5,0.727049,3,23,0.594207,0.003889,
4500,8690,2982.5,0.480816,3,23,0.378389,0.003952,
4520,8690,2982.5,0.651289,3,23,0.546667,0.006692,
4500,8710,2982.5,0.454944,3,23,0.357085,0.003948,
4520,8710,2982.5,0.570231,3,23,0.457038,0.004146,
4540,8690,2967.5,0.518151,3,23,0.415319,0.00315,
4560,8690,2967.5,0.265675,3,22,0.171849,0.002396,
4540,8710,2967.5,0.63547,1,23,0.495427,0.005323,
4560,8710,2967.5,0.295891,1,22,0.202386,0.005107,
4540,8690,2982.5,0.648068,3,23,0.558716,0.006646,
4560,8690,2982.5,0.362667,3,22,0.248142,0.00373,
4540,8710,2982.5,0.70174,3,23,0.558653,0.004193,
4560,8710,2982.5,0.403663,3,23,0.301621,0.003012,
4580,8690,2967.5,0.291802,3,22,0.204,0.003783,
4600,8690,2967.5,0.340835,1,22,0.262845,0.004554,
4580,8710,2967.5,0.40097,3,23,0.313792,0.004995,
4600,8710,2967.5,0.388715,3,22,0.304852,0.003882,
4580,8690,2982.5,0.370608,3,22,0.278321,0.004093,
4600,8690,2982.5,0.386564,3,22,0.31857,0.003731,
4580,8710,2982.5,0.496763,3,23,0.387161,0.004818,
4600,8710,2982.5,0.39577,3,22,0.312618,0.005252,
4620,8690,2967.5,0.335199,3,22,0.251504,0.003505,
4620,8710,2967.5,0.219975,1,22,0.142189,0.005609,
4620,8690,2982.5,0.21775,3,22,0.148648,0.007787,
4640,8690,2982.5,0.140662,1,11,0.075247,0.012131,
4620,8710,2982.5,0.081086,1,11,0.02784,0.007777,
4640,8710,2982.5,0.098137,1,11,0.02942,0.008044,
4660,8710,2967.5,0.171313,1,12,0.097755,0.005706,
4660,8690,2982.5,0.279125,1,22,0.197504,0.009243,
4660,8710,2982.5,0.232363,3,22,0.128416,0.003417,
4260,8730,2967.5,0.088869,1,11,0.050704,-99,
4280,8730,2967.5,0.070296,1,11,0.025574,-99,
4260,8750,2967.5,0.098275,1,11,0.060326,-99,
4300,8730,2967.5,0.128719,1,11,0.046564,0.002141,
4320,8730,2967.5,0.145252,1,11,0.056741,0.002198,
4300,8750,2967.5,0.156445,1,12,0.070138,0.002228,
4320,8750,2967.5,0.167411,1,12,0.098698,0.002943,
4340,8730,2967.5,0.286146,3,22,0.167921,0.002,
4360,8730,2967.5,0.587364,3,23,0.461249,0.002151,
4340,8750,2967.5,0.308816,3,22,0.205922,0.002994,
4360,8750,2967.5,1.27456,3,23,1.20591,0.007469,
4380,8730,2967.5,0.496184,3,23,0.389011,0.002845,
4400,8730,2967.5,0.80617,3,23,0.693418,0.002746,
4380,8750,2967.5,0.312767,3,22,0.26855,0.014917,
4400,8750,2967.5,0.211415,1,22,0.151184,0.002415,
4420,8730,2967.5,0.957944,3,23,0.795545,0.003639,
4440,8730,2967.5,0.812019,3,23,0.657227,0.004035,
4420,8750,2967.5,0.428125,1,23,0.231558,0.003202,
4460,8730,2967.5,0.521964,3,23,0.374233,0.002595,
4480,8730,2967.5,0.414961,3,23,0.302632,0.002076,
4460,8730,2982.5,0.39887,1,22,0.233388,0.00272,
4480,8730,2982.5,0.412853,3,23,0.275184,0.002822,
4460,8750,2982.5,0.547118,3,23,0.387464,0.002583,
4480,8750,2982.5,0.730857,3,23,0.548837,0.002741,
4500,8730,2967.5,0.412219,3,23,0.313195,0.002483,
4520,8730,2967.5,0.43263,3,23,0.33978,0.004096,
4500,8750,2967.5,0.468208,3,23,0.38011,0.004422,
4520,8750,2967.5,0.445452,3,23,0.315622,0.003153,
4500,8730,2982.5,0.549498,3,23,0.424632,0.003048,
4520,8730,2982.5,0.470131,3,23,0.338138,0.005182,
4500,8750,2982.5,0.642484,3,23,0.496265,0.002174,
4520,8750,2982.5,0.510822,3,23,0.333252,0.004074,
4540,8730,2967.5,0.532402,3,23,0.430307,0.004975,
4560,8730,2967.5,0.085552,1,11,0.030998,0.004241,
4540,8750,2967.5,0.254618,1,22,0.171166,0.005444,
4560,8750,2967.5,0.084127,1,11,0.035757,0.003067,
4540,8730,2982.5,0.436151,3,23,0.3261,0.004463,
4560,8730,2982.5,0.370996,1,22,0.275164,0.003355,
4540,8750,2982.5,0.304644,3,22,0.193544,0.003963,
4560,8750,2982.5,0.16124,1,12,0.06569,0.004046,
4580,8730,2967.5,0.328201,3,22,0.235589,0.003029,
4600,8730,2967.5,0.426771,1,23,0.305684,0.005055,
4580,8750,2967.5,0.219853,1,22,0.116663,0.005307,
4600,8750,2967.5,0.168195,1,12,0.086178,0.006568,
4580,8730,2982.5,0.41367,3,23,0.308536,0.003886,
4600,8730,2982.5,0.292016,1,22,0.207683,0.006167,
4580,8750,2982.5,0.24163,1,22,0.146218,0.009883,
4600,8750,2982.5,0.15974,1,12,0.103609,0.009575,
4620,8730,2967.5,0.128006,1,11,0.064011,0.008506,
4640,8730,2967.5,0.07198,1,11,0.04416,0.002177,
4640,8750,2967.5,0.099635,1,11,0.058919,0.002,
4620,8730,2982.5,0.091958,1,11,0.045387,0.009394,
4640,8730,2982.5,0.117773,1,11,0.069507,0.00529,
4620,8750,2982.5,0.149869,1,11,0.108226,0.003882,
4640,8750,2982.5,0.134441,1,11,0.089111,-99,
4660,8730,2967.5,0.09507,1,11,0.049538,0.003735,
4660,8750,2967.5,0.100032,1,11,0.042094,0.003004,
4680,8750,2967.5,0.255957,1,22,0.192087,0.002801,
4660,8730,2982.5,0.188241,1,12,0.126447,0.002693,
4680,8730,2982.5,0.12214,-99,11,0.066657,-99,
4660,8750,2982.5,0.19514,1,12,0.134343,-99,
4680,8750,2982.5,0.486928,3,23,0.384108,-99,
4260,8770,2967.5,0.199439,1,12,0.136708,0.001039,
4280,8770,2967.5,0.145953,1,11,0.088967,0.001892,
4300,8770,2967.5,0.129796,1,11,0.066501,0.004505,
4320,8770,2967.5,0.121325,1,11,0.056901,-99,
4340,8770,2967.5,0.231502,1,22,0.166057,0.006231,
4360,8770,2967.5,3.17449,3,23,3.14198,0.040598,
4380,8770,2967.5,0.630891,3,23,0.603854,0.05032,
4400,8770,2967.5,0.322606,1,22,0.277083,-99,
4420,8770,2967.5,0.144109,1,11,0.098174,-99,
4460,8770,2982.5,0.489928,3,23,0.347103,0.003073,
4480,8770,2982.5,0.749234,3,23,0.597237,0.003195,
4520,8770,2967.5,0.404886,3,23,0.278672,0.003728,
4520,8790,2967.5,0.115977,1,11,0.04318,0.005584,
4500,8770,2982.5,0.628425,3,23,0.483355,0.003573,
4520,8770,2982.5,0.319925,3,22,0.195885,0.003725,
4520,8790,2982.5,0.173079,1,12,0.080317,0.007379,
4540,8770,2967.5,0.193803,1,12,0.117479,0.005608,
4560,8770,2967.5,0.080709,1,11,0.03781,0.005022,
4540,8790,2967.5,0.070726,1,11,0.017723,0.006737,
4560,8790,2967.5,0.153705,1,12,0.108801,0.010822,
4540,8770,2982.5,0.116008,1,11,0.028263,0.004665,
4560,8770,2982.5,0.074225,1,11,0.017208,0.00992,
4540,8790,2982.5,0.110963,1,11,0.034874,0.005355,
4560,8790,2982.5,0.213483,1,22,0.138755,0.007036,
4580,8770,2967.5,0.154672,1,12,0.113351,0.008425,
4580,8790,2967.5,0.11601,1,11,0.085767,0.005264,
4600,8790,2967.5,0.224411,-99,22,0.161502,0.002153,
4580,8770,2982.5,0.269922,3,22,0.204327,0.011447,
4600,8770,2982.5,0.221293,3,22,0.168185,0.007768,
4580,8790,2982.5,0.185459,3,12,0.122676,0.00329,
4600,8790,2982.5,0.211016,1,22,0.150006,-99,
4640,8770,2967.5,0.178795,1,12,0.096887,0.002,
4640,8790,2967.5,0.332608,-99,22,0.179431,-99,
4620,8770,2982.5,0.241366,3,22,0.192073,0.002462,
4640,8770,2982.5,0.413198,1,23,0.335718,-99,
4620,8790,2982.5,0.338388,1,22,0.257189,0.002335,
4640,8790,2982.5,0.38006,3,22,0.291172,0.002608,
4660,8770,2967.5,0.634081,1,23,0.512322,0.003391,
4680,8770,2967.5,0.724451,3,23,0.628885,0.003521,
4660,8790,2967.5,0.626489,3,23,0.535274,0.003406,
4680,8790,2967.5,0.524053,3,23,0.432656,0.0026,
4660,8770,2982.5,0.362058,1,22,0.28606,0.002869,
4680,8770,2982.5,0.565313,3,23,0.473341,0.002352,
4660,8790,2982.5,0.437432,1,23,0.399274,0.003232,
4680,8790,2982.5,0.448315,1,23,0.320377,-99,
4700,8770,2967.5,0.545217,3,23,0.442202,0.002756,
4700,8790,2967.5,0.283642,3,22,0.190643,0.002388,
4560,8810,2967.5,0.232248,1,22,0.188334,0.00734,
4560,8830,2967.5,0.143,-99,11,-99,-99,
4560,8810,2982.5,0.323341,1,22,0.199081,0.005855,
4580,8810,2967.5,0.25386,1,22,0.206236,0.002964,
4580,8810,2982.5,0.315083,1,22,0.248287,0.003128,
4600,8810,2982.5,0.46296,3,23,0.388599,0.003672,
4600,8830,2982.5,0.455292,3,23,0.365953,0.001625,
4640,8810,2967.5,0.418308,-99,23,0.335965,-99,
4640,8830,2967.5,0.154166,1,12,0.102846,-99,
4620,8810,2982.5,0.353027,1,22,0.255591,0.003379,
4640,8810,2982.5,0.25875,1,22,0.208482,0.002466,
4620,8830,2982.5,0.238133,1,22,0.175482,-99,
4640,8830,2982.5,0.180052,1,12,0.126909,-99,
4660,8810,2967.5,0.57973,3,23,0.455989,-99,
4680,8810,2967.5,0.279861,3,22,0.194731,0.002,
4660,8830,2967.5,0.242183,3,22,0.176385,0.002185,
4680,8830,2967.5,0.183461,1,12,0.116785,0.002297,
4660,8810,2982.5,0.267273,3,22,0.218834,-99,
4680,8810,2982.5,0.21203,1,22,0.141406,-99,
4660,8830,2982.5,0.239303,1,22,0.174798,-99,
4680,8830,2982.5,0.510793,3,23,0.422372,-99,
4700,8810,2967.5,0.237122,1,22,0.125317,0.002038,
4700,8830,2967.5,0.351039,1,22,0.206346,0.002699,
4720,8830,2967.5,0.489388,3,23,0.342486,0.004177,
4720,8810,2982.5,0.292946,1,22,0.154139,0.003594,
4700,8830,2982.5,0.322119,3,22,0.190197,0.00669,
4720,8830,2982.5,0.272204,1,22,0.146719,0.005006,
4740,8830,2982.5,0.226119,3,22,0.109076,0.002629,
4620,8850,2967.5,0.132,-99,11,-99,-99,
4640,8850,2967.5,0.129001,1,11,0.086449,0.002,
4640,8870,2967.5,0.330892,1,22,0.238166,-99,
4620,8850,2982.5,0.177716,1,12,0.123109,0.002723,
4640,8850,2982.5,0.192955,1,12,0.139421,-99,
4660,8850,2967.5,0.403047,3,23,0.307233,0.002367,
4680,8850,2967.5,0.451494,1,23,0.326582,0.002289,
4660,8870,2967.5,0.535553,3,23,0.44852,0.002269,
4680,8870,2967.5,0.420953,3,23,0.310227,0.002443,
4660,8850,2982.5,0.330123,1,22,0.190888,-99,
4680,8850,2982.5,0.721995,3,23,0.521729,-99,
4660,8870,2982.5,0.73256,1,23,0.621356,0.001316,
4680,8870,2982.5,0.668696,3,23,0.540828,-99,
4700,8850,2967.5,0.380817,3,22,0.230733,0.002952,
4720,8850,2967.5,0.665816,3,23,0.477289,0.00363,
4700,8870,2967.5,0.3017,3,22,0.203455,0.002575,
4720,8870,2967.5,0.194607,1,12,0.104221,0.002255,
4700,8850,2982.5,0.339293,1,22,0.22671,-99,
4720,8850,2982.5,0.262597,1,22,0.140608,-99,
4700,8870,2982.5,0.183825,3,12,0.110908,-99,
4740,8850,2982.5,0.259111,3,22,0.138927,0.003283,
4740,8870,2982.5,0.227959,3,22,0.087024,0.005707,
4660,8890,2967.5,0.844526,3,23,0.752481,0.001946,
4680,8890,2967.5,0.452444,3,23,0.370681,-99,
4680,8890,2982.5,0.360931,3,22,0.264051,0.001082,
4700,8890,2967.5,0.113001,1,11,0.058724,0.002456,
4720,8890,2967.5,0.356461,3,22,0.232881,0.002754,
4700,8910,2967.5,0.146415,1,11,0.059457,0.002247,
4720,8910,2967.5,0.178864,1,12,0.090606,0.00281,
4700,8890,2982.5,0.166804,1,12,0.070283,-99,
4720,8890,2982.5,0.282297,3,22,0.1443,0.006109,
4700,8910,2982.5,0.220465,1,22,0.120373,0.003712,
4720,8910,2982.5,0.26982,3,22,0.127775,0.008564,
4740,8890,2967.5,0.311762,3,22,0.152108,0.005682,
4740,8910,2967.5,0.269062,3,22,0.103142,0.006476,
4740,8890,2982.5,0.222016,3,22,0.064376,0.006157,
4760,8890,2982.5,0.152122,1,12,0.047619,0.005112,
4740,8910,2982.5,0.174297,1,12,0.05227,0.006031,
4760,8910,2982.5,0.139548,1,11,0.031478,0.007831,
4700,8930,2967.5,0.175096,1,12,0.083788,0.003752,
4720,8930,2967.5,0.280515,3,22,0.114305,0.005052,
4720,8950,2967.5,0.361431,3,22,0.184134,0.003913,
4720,8930,2982.5,0.296419,-99,22,0.149125,0.004425,
4720,8950,2982.5,0.288184,-99,22,0.143519,0.005897,
4740,8930,2967.5,0.420001,3,23,0.211861,0.00598,
4760,8930,2967.5,0.28602,3,22,0.123921,0.005969,
4740,8950,2967.5,0.372354,3,22,0.16675,0.0054,
4760,8950,2967.5,0.189736,1,12,0.071009,0.011133,
4740,8930,2982.5,0.18636,3,12,0.067909,0.004815,
4760,8930,2982.5,0.129779,1,11,0.023462,0.020976,
4740,8950,2982.5,0.131942,1,11,0.033023,0.006124,
4760,8950,2982.5,0.165783,1,12,0.032642,0.017147,
4780,8930,2982.5,0.051629,1,11,0.015944,0.014921,
4780,8950,2982.5,0.119161,1,11,0.023677,0.014065,
4720,8970,2967.5,0.289052,3,22,0.138487,0.004171,
4740,8970,2967.5,0.268495,1,22,0.115045,0.002883,
4760,8970,2967.5,0.172478,1,12,0.079353,0.005515,
4740,8990,2967.5,0.10609,1,11,0.04765,0.003054,
4760,8990,2967.5,0.14922,1,11,0.062668,0.003853,
4740,8970,2982.5,0.119882,1,11,0.036822,0.003391,
4760,8970,2982.5,0.183567,1,12,0.040164,0.004729,
4740,8990,2982.5,0.157963,1,12,0.059029,0.002411,
4760,8990,2982.5,0.16359,1,12,0.062951,0.003241,
4780,8990,2967.5,0.259692,3,22,0.088806,0.004722,
4780,8970,2982.5,0.29014,1,22,0.091214,0.005655,
4800,8970,2982.5,0.354291,3,22,0.210588,0.005618,
4780,8990,2982.5,0.420521,3,23,0.172373,0.005535,
4800,8990,2982.5,0.301686,1,22,0.137235,0.005821,
4740,9010,2967.5,0.188763,1,12,0.08899,0.003809,
4760,9010,2967.5,0.376165,3,22,0.19762,0.004237,
4740,9030,2967.5,0.299051,1,22,0.154543,0.005049,
4760,9030,2967.5,0.342104,3,22,0.18321,0.005729,
4740,9010,2982.5,0.243621,-99,22,0.135308,0.004064,
4760,9010,2982.5,0.401804,3,23,0.228164,0.005342,
4740,9030,2982.5,0.151361,-99,12,0.056044,0.007474,
4760,9030,2982.5,0.285844,1,22,0.139316,0.00734,
4780,9010,2967.5,0.291583,1,22,0.13065,0.003892,
4780,9030,2967.5,0.226086,1,22,0.085045,0.005049,
4780,9010,2982.5,0.636992,3,23,0.329719,0.007282,
4800,9010,2982.5,0.123282,1,11,0.031494,0.007618,
4780,9030,2982.5,0.339427,3,22,0.192499,0.011042,
4800,9030,2982.5,0.116052,1,11,0.036335,0.011922,
4740,9050,2967.5,0.147303,1,11,0.047129,0.010585,
4760,9050,2967.5,0.151927,1,12,0.046943,0.007332,
4740,9070,2967.5,0.173295,1,12,0.072989,0.01063,
4760,9070,2967.5,0.214479,1,22,0.071169,0.018567,
4760,9050,2982.5,0.207918,1,22,0.10701,0.026143,
4760,9070,2982.5,0.256212,1,22,0.173485,0.015772,
4780,9050,2967.5,0.385868,3,22,0.161169,0.005488,
4780,9070,2967.5,0.31425,1,22,0.145334,0.006442,
4800,9070,2967.5,0.322171,3,22,0.141749,0.008824,
4780,9050,2982.5,0.208434,1,22,0.099843,0.03179,
4800,9050,2982.5,0.26968,1,22,0.112867,0.022837,
4780,9070,2982.5,0.4126,3,23,0.315383,0.019011,
4800,9070,2982.5,0.284593,1,22,0.151561,0.012725,
4820,9070,2982.5,0.232907,1,22,0.11486,0.009779,
4740,9090,2967.5,0.259471,1,22,0.132447,0.024694,
4760,9090,2967.5,0.295943,1,22,0.192995,0.028583,
4740,9110,2967.5,0.192258,1,12,0.067318,0.007906,
4760,9110,2967.5,0.143632,1,11,0.031018,0.011746,
4760,9090,2982.5,0.149284,1,11,0.072733,0.009452,
4760,9110,2982.5,0.15767,1,12,0.070236,0.004771,
4780,9090,2967.5,0.471809,1,23,0.370818,0.028336,
4800,9090,2967.5,0.281259,1,22,0.127759,0.006644,
4780,9110,2967.5,0.117819,1,11,0.037348,0.00801,
4800,9110,2967.5,0.511201,3,23,0.276611,0.00572,
4780,9090,2982.5,0.107872,1,11,0.031593,0.018814,
4800,9090,2982.5,0.127468,3,11,0.043395,0.01469,
4780,9110,2982.5,0.136025,1,11,0.054837,0.00577,
4800,9110,2982.5,0.236493,3,22,0.097339,0.008383,
4820,9090,2982.5,0.199288,3,12,0.064815,0.00875,
4820,9110,2982.5,0.401206,3,23,0.229699,0.009989,
4720,9150,2967.5,0.204941,1,22,0.110861,0.005263,
4740,9130,2967.5,0.215238,1,22,0.097499,0.006594,
4760,9130,2967.5,0.170926,1,12,0.054713,0.010892,
4740,9150,2967.5,0.113299,1,11,0.034035,0.005299,
4760,9150,2967.5,0.175659,1,12,0.07677,0.004816,
4760,9130,2982.5,0.144108,1,11,0.043512,0.005931,
4760,9150,2982.5,0.1401,1,11,0.065534,0.004099,
4780,9130,2967.5,0.273381,3,22,0.122865,0.009691,
4800,9130,2967.5,0.382108,3,22,0.233092,0.005747,
4780,9150,2967.5,0.43504,3,23,0.198283,0.01143,
4800,9150,2967.5,0.329422,3,22,0.16888,0.007137,
4780,9130,2982.5,0.18054,1,12,0.050385,0.007439,
4800,9130,2982.5,0.377017,3,22,0.174307,0.008241,
4780,9150,2982.5,0.351622,1,22,0.163408,0.004777,
4800,9150,2982.5,0.343968,1,22,0.143062,0.006279,
4820,9130,2982.5,0.272253,3,22,0.172049,0.004288,
4820,9150,2982.5,0.260241,1,22,0.124115,0.004726,
4720,9170,2967.5,0.163819,-99,12,0.085202,0.007367,
4720,9190,2967.5,0.262574,3,22,0.140856,0.007445,
4740,9170,2967.5,0.094433,1,11,0.030516,0.003664,
4760,9170,2967.5,0.119993,1,11,0.038019,0.004196,
