xcentre,ycentre,zcentre,cut,zmin,oretype_pnd,meses,cus,mot
4000,9610,2622.500000,0.900000,8,45,may-14,0.070000,337,
3980,9630,2622.500000,0.785833,7,45,may-14,0.058333,263,
4000,9630,2622.500000,0.886458,8,45,may-14,0.072708,287,
4020,9610,2607.500000,0.592917,7,45,jul-14,0.036250,299,
4040,9610,2607.500000,0.586667,7,45,jul-14,0.036667,279,
4020,9630,2607.500000,0.580000,7,45,jul-14,0.030000,312,
4040,9630,2607.500000,0.584167,7,45,jul-14,0.035417,302,
4020,9610,2622.500000,0.764167,8,45,may-14,0.068750,349,
4040,9610,2622.500000,0.660000,8,45,may-14,0.052500,276,
4020,9630,2622.500000,0.668542,8,45,may-14,0.050833,398,
4040,9630,2622.500000,0.637500,8,45,may-14,0.051667,341,
4060,9610,2607.500000,0.443542,61,44,jul-14,0.020625,74,
4080,9610,2607.500000,0.350000,61,44,ago-14,0.010000,98,
4060,9630,2607.500000,0.403750,61,44,jul-14,0.021875,172,
4080,9630,2607.500000,0.380000,61,44,ago-14,0.020000,101,
4060,9610,2622.500000,0.535417,7,45,may-14,0.037917,201,
4080,9610,2622.500000,0.480000,61,45,jun-14,0.020000,105,
4060,9630,2622.500000,0.470000,61,45,may-14,0.028125,156,
4080,9630,2622.500000,0.460000,61,45,jul-14,0.020000,86,
4100,9610,2607.500000,0.355000,61,44,ago-14,0.020000,20,
4100,9610,2622.500000,0.325000,61,44,jul-14,0.020000,17,
4100,9630,2622.500000,0.352292,61,44,jul-14,0.020000,18,
3900,9650,2622.500000,0.360000,61,44,jul-14,0.020000,84,
3920,9650,2622.500000,0.370000,61,44,jul-14,0.020000,84,
3900,9670,2622.500000,0.410625,61,44,jul-14,0.020208,132,
3920,9670,2622.500000,0.340000,61,44,jul-14,0.010000,86,
3960,9650,2607.500000,0.722917,8,45,ago-14,0.055833,82,
3960,9670,2607.500000,0.656042,8,45,ago-14,0.052500,83,
3940,9650,2622.500000,0.716875,8,45,abr-14,0.054375,57,
3960,9650,2622.500000,0.865000,8,45,abr-14,0.078333,129,
3940,9670,2622.500000,0.602708,61,45,abr-14,0.040625,57,
3960,9670,2622.500000,0.760000,8,45,jul-14,0.060000,124,
3980,9650,2607.500000,0.610000,7,45,ago-14,0.030000,223,
4000,9650,2607.500000,0.659375,7,45,jul-14,0.029375,301,
3980,9670,2607.500000,0.600000,7,45,ago-14,0.040000,223,
4000,9670,2607.500000,0.607500,7,45,ago-14,0.042500,286,
3980,9650,2622.500000,0.799583,7,45,may-14,0.042500,302,
4000,9650,2622.500000,0.718750,7,45,may-14,0.032083,410,
3980,9670,2622.500000,0.800000,7,45,may-14,0.045833,279,
4000,9670,2622.500000,0.635000,7,45,may-14,0.047500,414,
4020,9650,2607.500000,0.560833,61,45,jul-14,0.032500,289,
4040,9650,2607.500000,0.548958,61,45,jul-14,0.025417,310,
4020,9670,2607.500000,0.570000,61,45,jul-14,0.020000,469,
4040,9670,2607.500000,0.610000,61,45,jul-14,0.030000,392,
4020,9650,2622.500000,0.657500,61,45,may-14,0.035000,581,
4040,9650,2622.500000,0.584583,61,45,may-14,0.034792,369,
4020,9670,2622.500000,0.720000,61,45,may-14,0.030000,460,
4040,9670,2622.500000,0.627500,61,45,may-14,0.031875,423,
4060,9650,2607.500000,0.385208,62,44,jul-14,0.025208,176,
4080,9650,2607.500000,0.450000,61,45,ago-14,0.020000,86,
4060,9670,2607.500000,0.460000,62,45,dic-15,0.026667,236,
4080,9670,2607.500000,0.390000,61,44,ago-14,0.020000,51,
4060,9650,2622.500000,0.450625,61,45,may-14,0.025417,156,
4080,9650,2622.500000,0.430000,61,44,jul-14,0.020000,70,
4060,9670,2622.500000,0.520000,62,45,jun-14,0.032500,185,
4080,9670,2622.500000,0.410000,61,44,jul-14,0.020000,50,
4100,9650,2622.500000,0.410000,61,44,jul-14,0.020000,20,
4100,9670,2622.500000,0.460000,61,45,jul-14,0.020000,27,
3900,9690,2622.500000,0.449375,62,44,jul-14,0.026458,145,
3920,9690,2622.500000,0.360000,61,44,jul-14,0.020000,117,
3900,9710,2622.500000,0.419167,62,44,jul-14,0.029167,121,
3920,9710,2622.500000,0.426667,61,44,abr-14,0.023333,139,
3960,9690,2607.500000,0.584583,62,45,ago-14,0.037500,76,
3940,9690,2622.500000,0.421875,61,44,abr-14,0.021250,62,
3960,9690,2622.500000,0.686250,8,45,jun-14,0.054583,118,
3940,9710,2622.500000,0.381042,61,44,abr-14,0.021042,64,
3960,9710,2622.500000,0.524167,61,45,jun-14,0.029792,110,
3980,9690,2607.500000,0.649167,7,45,nov-15,0.059583,206,
4000,9690,2607.500000,0.635000,7,45,ago-14,0.042500,256,
3980,9710,2607.500000,0.580000,7,45,ago-14,0.040000,184,
4000,9710,2607.500000,0.654167,7,45,ago-14,0.072292,227,
3980,9690,2622.500000,0.793542,7,45,may-14,0.056875,254,
4000,9690,2622.500000,0.660000,7,45,may-14,0.047500,317,
3980,9710,2622.500000,0.720208,7,45,jun-14,0.059167,167,
4000,9710,2622.500000,0.817083,7,43,jun-14,0.103542,208,
4020,9690,2607.500000,0.560000,61,45,nov-15,0.020000,399,
4040,9690,2607.500000,0.596250,61,45,ago-14,0.031250,328,
4020,9710,2607.500000,0.709583,61,45,dic-15,0.030417,275,
4040,9710,2607.500000,0.581667,61,45,ago-14,0.028333,276,
4020,9690,2622.500000,0.710000,61,45,may-14,0.030000,410,
4040,9690,2622.500000,0.550000,61,45,jun-14,0.020000,383,
4020,9710,2622.500000,0.776667,61,45,jun-14,0.040000,359,
4040,9710,2622.500000,0.585833,61,45,jun-14,0.021667,288,
4060,9690,2607.500000,0.543750,62,45,ago-14,0.036250,161,
4080,9690,2607.500000,0.440000,61,44,ago-14,0.020000,50,
4060,9710,2607.500000,0.591667,62,45,ago-14,0.039167,101,
4080,9710,2607.500000,0.460000,61,45,ago-14,0.020000,72,
4060,9690,2622.500000,0.542083,62,45,jun-14,0.035833,211,
4080,9690,2622.500000,0.440208,61,44,jul-14,0.020208,63,
4060,9710,2622.500000,0.617500,62,45,jun-14,0.038750,201,
4080,9710,2622.500000,0.451458,61,45,jul-14,0.021458,22,
4100,9690,2622.500000,0.520000,61,45,jul-14,0.020000,23,
4100,9710,2622.500000,0.430000,61,44,jul-14,0.020000,41,
3900,9730,2622.500000,0.400000,62,44,jul-14,0.028333,137,
3920,9730,2622.500000,0.480000,61,45,jul-14,0.023750,153,
3900,9750,2622.500000,0.420000,62,44,jul-14,0.029792,99,
3920,9750,2622.500000,0.520625,61,45,jul-14,0.021250,159,
3940,9750,2607.500000,0.493750,61,45,dic-15,0.025833,211,
3940,9730,2622.500000,0.440833,61,44,jul-14,0.024375,95,
3960,9730,2622.500000,0.525625,7,45,jun-14,0.036875,72,
3940,9750,2622.500000,0.525625,61,45,jul-14,0.028333,239,
3960,9750,2622.500000,0.520000,7,45,ago-14,0.040417,201,
3980,9730,2607.500000,0.505000,7,45,ago-14,0.040833,137,
4000,9730,2607.500000,0.787500,2,33,ago-14,0.142500,10,
4000,9750,2607.500000,0.853542,8,43,abr-15,0.148958,153,
3980,9730,2622.500000,0.701458,8,45,jun-14,0.061875,95,
4000,9730,2622.500000,0.950208,8,43,jun-14,0.138958,195,
3980,9750,2622.500000,0.660833,8,45,jun-14,0.073750,91,
4000,9750,2622.500000,0.952500,8,43,jun-14,0.145000,151,
4020,9730,2607.500000,0.623958,61,45,ago-14,0.056458,262,
4040,9730,2607.500000,0.655000,61,45,ago-14,0.040000,191,
4020,9750,2607.500000,0.691042,2,33,abr-15,0.101250,10,
4040,9750,2607.500000,0.650000,62,45,ago-14,0.043333,130,
4020,9730,2622.500000,0.664167,61,43,jun-14,0.084167,248,
4040,9730,2622.500000,0.570833,61,45,jun-14,0.024583,202,
4020,9750,2622.500000,0.703750,2,33,jun-14,0.153958,10,
4040,9750,2622.500000,0.564583,61,45,jun-14,0.029167,172,
4060,9730,2607.500000,0.593750,62,45,ago-14,0.039375,103,
4080,9730,2607.500000,0.570000,61,45,ago-14,0.020000,80,
4060,9750,2607.500000,0.634583,62,45,ago-14,0.044583,85,
4080,9750,2607.500000,0.580000,61,45,ago-14,0.020000,72,
4060,9730,2622.500000,0.590000,62,45,jun-14,0.040000,153,
4080,9730,2622.500000,0.471042,61,45,jul-14,0.021042,25,
4060,9750,2622.500000,0.534375,62,45,jun-14,0.036250,138,
4080,9750,2622.500000,0.610000,61,45,jul-14,0.030000,70,
4100,9730,2622.500000,0.380000,61,44,jul-14,0.020000,54,
4100,9750,2622.500000,0.470000,61,45,jul-14,0.020000,57,
3920,9770,2607.500000,0.498333,61,45,dic-15,0.025208,175,
3920,9790,2607.500000,0.591250,62,45,dic-15,0.038750,155,
3900,9770,2622.500000,0.360000,62,44,jul-14,0.030000,103,
3920,9770,2622.500000,0.500417,62,45,jul-14,0.031667,151,
3900,9790,2622.500000,0.350000,61,44,ago-14,0.020000,94,
3920,9790,2622.500000,0.480000,62,45,ago-14,0.029792,128,
3940,9770,2607.500000,0.452708,62,45,dic-15,0.032292,314,
3960,9770,2607.500000,0.470000,7,45,dic-15,0.040000,229,
3940,9790,2607.500000,0.467708,5,45,dic-15,0.034167,409,
3940,9770,2622.500000,0.536250,61,45,ago-14,0.028333,329,
3960,9770,2622.500000,0.496250,7,45,ago-14,0.048333,221,
3940,9790,2622.500000,0.508542,61,45,mar-15,0.032083,376,
3960,9790,2622.500000,0.499583,7,45,mar-15,0.053750,262,
3980,9770,2607.500000,0.548125,8,45,may-15,0.055625,121,
4000,9770,2607.500000,0.800000,8,43,abr-15,0.181875,156,
3980,9790,2607.500000,0.520000,8,45,may-15,0.055000,118,
4000,9790,2607.500000,0.671250,2,33,abr-15,0.208542,10,
3980,9770,2622.500000,0.610833,8,43,mar-15,0.102917,95,
4000,9770,2622.500000,0.785000,2,33,mar-15,0.180000,10,
3980,9790,2622.500000,0.592917,8,43,mar-15,0.125000,102,
4000,9790,2622.500000,0.680000,2,33,mar-15,0.250000,10,
4020,9770,2607.500000,0.630000,62,43,abr-15,0.105625,154,
4040,9770,2607.500000,0.630833,62,45,abr-15,0.049583,132,
4020,9790,2607.500000,0.509167,62,45,abr-15,0.053333,146,
4040,9790,2607.500000,0.510000,62,45,abr-15,0.040000,139,
4020,9770,2622.500000,0.619167,2,33,jun-14,0.156250,10,
4040,9770,2622.500000,0.561667,62,45,jun-14,0.036667,123,
4020,9790,2622.500000,0.602708,62,43,mar-15,0.116667,142,
4040,9790,2622.500000,0.530000,62,45,jul-14,0.040000,132,
4060,9770,2607.500000,0.565208,62,45,abr-15,0.030417,106,
4060,9790,2607.500000,0.582917,61,45,abr-15,0.025833,117,
4060,9770,2622.500000,0.506667,62,45,jun-14,0.033333,137,
4080,9770,2622.500000,0.490000,61,45,jul-14,0.020000,74,
4060,9790,2622.500000,0.454583,61,45,jul-14,0.024583,120,
4080,9790,2622.500000,0.450000,61,45,jul-14,0.020000,70,
4100,9770,2622.500000,0.580000,61,45,jul-14,0.020000,102,
4100,9790,2622.500000,0.550000,61,45,jul-14,0.020000,142,
3920,9810,2607.500000,0.496458,62,45,dic-15,0.032917,112,
3920,9830,2607.500000,0.370000,61,44,dic-15,0.024167,130,
3900,9810,2622.500000,0.298542,61,41,abr-15,0.011458,76,
3920,9810,2622.500000,0.426042,62,44,abr-15,0.026042,101,
3900,9830,2622.500000,0.283958,62,41,abr-15,0.015208,104,
3920,9830,2622.500000,0.335000,61,44,abr-15,0.015000,95,
3940,9810,2607.500000,0.504167,61,45,dic-15,0.023958,397,
3960,9810,2607.500000,0.480625,7,45,dic-15,0.049375,332,
3940,9830,2607.500000,0.500833,61,45,dic-15,0.020833,323,
3960,9830,2607.500000,0.579167,7,45,dic-15,0.047500,150,
3940,9810,2622.500000,0.532500,61,45,mar-15,0.024583,367,
3960,9810,2622.500000,0.530000,7,45,mar-15,0.038750,300,
3940,9830,2622.500000,0.460000,61,45,mar-15,0.020000,348,
3960,9830,2622.500000,0.587292,62,45,mar-15,0.042292,330,
3980,9810,2607.500000,0.475000,7,43,abr-15,0.065000,128,
4000,9810,2607.500000,0.700000,2,33,abr-15,0.240000,10,
3980,9830,2607.500000,0.508333,7,43,abr-15,0.069167,101,
4000,9830,2607.500000,0.620000,2,33,abr-15,0.230000,10,
3980,9810,2622.500000,0.570000,7,43,mar-15,0.117500,142,
4000,9810,2622.500000,0.690000,2,33,mar-15,0.280000,10,
3980,9830,2622.500000,0.516042,7,43,mar-15,0.080208,165,
4000,9830,2622.500000,0.655417,2,33,mar-15,0.263750,10,
4020,9810,2607.500000,0.557500,2,33,abr-15,0.116667,10,
4040,9810,2607.500000,0.390000,62,44,abr-15,0.027917,133,
4020,9830,2607.500000,0.591667,2,33,abr-15,0.162500,10,
4040,9830,2607.500000,0.401042,61,44,abr-15,0.021042,179,
4020,9810,2622.500000,0.573333,2,33,mar-15,0.146667,10,
4040,9810,2622.500000,0.380000,62,44,mar-15,0.029792,173,
4020,9830,2622.500000,0.563750,2,33,mar-15,0.157500,10,
4040,9830,2622.500000,0.396250,62,44,mar-15,0.026250,166,
4060,9810,2607.500000,0.450208,61,45,abr-15,0.020208,173,
4060,9810,2622.500000,0.469375,61,45,jul-14,0.026250,170,
4080,9810,2622.500000,0.390000,61,44,jul-14,0.020000,141,
4060,9830,2622.500000,0.473333,61,45,jul-14,0.026667,202,
4080,9830,2622.500000,0.450000,61,45,jul-14,0.020000,147,
4100,9810,2622.500000,0.720000,61,45,jul-14,0.030000,197,
4100,9830,2622.500000,0.750000,61,45,jul-14,0.030000,168,
3920,9850,2607.500000,0.290000,62,41,dic-15,0.017917,127,
3920,9850,2622.500000,0.310000,62,44,abr-15,0.017500,94,
3900,9870,2622.500000,0.300000,62,44,abr-15,0.020000,123,
3920,9870,2622.500000,0.276250,62,41,abr-15,0.020000,125,
3940,9850,2607.500000,0.541250,62,45,dic-15,0.031250,129,
3960,9850,2607.500000,0.510417,62,45,dic-15,0.040208,161,
3940,9870,2607.500000,0.635833,8,43,dic-15,0.093958,150,
3960,9870,2607.500000,0.580000,62,45,dic-15,0.057500,196,
3940,9850,2622.500000,0.405208,61,44,abr-15,0.024792,268,
3960,9850,2622.500000,0.650000,62,45,mar-15,0.050000,121,
3940,9870,2622.500000,0.466458,62,43,abr-15,0.065417,148,
3960,9870,2622.500000,0.587500,8,45,abr-15,0.070000,133,
3980,9850,2607.500000,0.545208,62,45,abr-15,0.048333,190,
4000,9850,2607.500000,0.636250,2,33,abr-15,0.163125,10,
3980,9870,2607.500000,0.600000,62,45,abr-15,0.040000,287,
4000,9870,2607.500000,0.727708,62,45,abr-15,0.054167,287,
3980,9850,2622.500000,0.423750,62,44,mar-15,0.032500,178,
4000,9850,2622.500000,0.581250,8,43,mar-15,0.143333,178,
3980,9870,2622.500000,0.507917,62,45,mar-15,0.040417,229,
4000,9870,2622.500000,0.727708,62,45,mar-15,0.051042,250,
4020,9850,2607.500000,0.661667,62,45,abr-15,0.076667,142,
4040,9850,2607.500000,0.380000,61,44,abr-15,0.022292,178,
4020,9870,2607.500000,0.660000,62,45,abr-15,0.050000,270,
4020,9850,2622.500000,0.651667,62,43,mar-15,0.089583,140,
4040,9850,2622.500000,0.353958,61,44,mar-15,0.017917,170,
4020,9870,2622.500000,0.650000,62,45,mar-15,0.050000,267,
4040,9870,2622.500000,0.460000,62,45,mar-15,0.027292,188,
4060,9850,2622.500000,0.390000,62,44,abr-15,0.026667,194,
4080,9850,2622.500000,0.460000,61,45,abr-15,0.020000,181,
4100,9850,2622.500000,0.770000,61,45,abr-15,0.030000,165,
3880,9910,2622.500000,0.370000,62,44,feb-13,0.030000,168,
3900,9890,2622.500000,0.410000,62,44,abr-15,0.030000,153,
3920,9890,2622.500000,0.310000,62,44,abr-15,0.020000,248,
3900,9910,2622.500000,0.610000,62,45,feb-13,0.040000,208,
3920,9910,2622.500000,0.410000,62,44,abr-15,0.030000,277,
3960,9890,2607.500000,0.592500,8,43,dic-15,0.083750,170,
3940,9890,2622.500000,0.451042,2,33,abr-15,0.079792,10,
3960,9890,2622.500000,0.616250,8,43,abr-15,0.118333,182,
3940,9910,2622.500000,0.330000,62,44,abr-15,0.026667,167,
3960,9910,2622.500000,0.578542,2,33,abr-15,0.166875,10,
3980,9890,2607.500000,0.616667,62,45,may-15,0.054167,278,
4000,9890,2607.500000,0.789375,62,45,abr-15,0.058125,336,
3980,9910,2607.500000,0.627500,62,45,may-15,0.064792,318,
4000,9910,2607.500000,0.737292,62,45,abr-15,0.044583,402,
3980,9890,2622.500000,0.554792,62,45,mar-15,0.064583,239,
4000,9890,2622.500000,0.768958,62,45,mar-15,0.056875,299,
3980,9910,2622.500000,0.594167,2,33,mar-15,0.094167,10,
4000,9910,2622.500000,0.730000,62,45,mar-15,0.040417,408,
4020,9890,2607.500000,0.660000,62,45,abr-15,0.050000,368,
4020,9910,2607.500000,0.530000,62,45,abr-15,0.040000,489,
4020,9890,2622.500000,0.590208,62,45,mar-15,0.039792,405,
4040,9890,2622.500000,0.460000,62,45,mar-15,0.030000,235,
4020,9910,2622.500000,0.580208,62,45,mar-15,0.039583,500,
3740,9950,2622.500000,0.668542,8,45,abr-15,0.038542,52,
3760,9950,2622.500000,0.575625,8,45,abr-15,0.047708,89,
3860,9930,2622.500000,0.400000,62,44,feb-13,0.030000,100,
3880,9930,2622.500000,0.440000,62,44,feb-13,0.030000,118,
3860,9950,2622.500000,0.480000,62,45,feb-13,0.030000,80,
3880,9950,2622.500000,0.420000,62,44,feb-13,0.030000,86,
3900,9930,2622.500000,0.560000,62,45,feb-13,0.040000,204,
3920,9930,2622.500000,0.500000,62,45,feb-13,0.038333,303,
3900,9950,2622.500000,0.540000,62,45,feb-13,0.040000,154,
3920,9950,2622.500000,0.515000,62,42,feb-13,0.036667,219,
3960,9930,2607.500000,0.472500,62,45,may-15,0.050000,214,
3960,9950,2607.500000,0.480000,62,45,may-15,0.030000,275,
3940,9930,2622.500000,0.340000,62,44,abr-15,0.020000,214,
3960,9930,2622.500000,0.495417,62,45,abr-15,0.051875,182,
3940,9950,2622.500000,0.419167,62,44,abr-15,0.030833,183,
3960,9950,2622.500000,0.455000,62,45,abr-15,0.030417,208,
3980,9930,2607.500000,0.520000,62,45,may-15,0.040000,360,
4000,9930,2607.500000,0.660000,62,45,abr-15,0.050000,380,
3980,9950,2607.500000,0.490000,62,45,may-15,0.040000,341,
4000,9950,2607.500000,0.900000,62,45,may-15,0.060000,298,
3980,9930,2622.500000,0.607500,62,45,abr-15,0.064375,314,
4000,9930,2622.500000,0.665000,62,45,mar-15,0.048750,402,
3980,9950,2622.500000,0.580000,62,45,abr-15,0.040000,342,
4020,9930,2607.500000,0.540000,62,45,may-15,0.040000,448,
4020,9950,2607.500000,0.530000,62,45,may-15,0.040000,511,
3720,9970,2622.500000,0.810000,8,45,abr-15,0.050000,62,
3720,9990,2622.500000,0.000100,8,45,abr-15,0.100000,126,
3760,9990,2607.500000,0.725833,8,45,may-15,0.063750,45,
3740,9970,2622.500000,0.720000,8,45,abr-15,0.050000,57,
3760,9970,2622.500000,0.640000,8,45,abr-15,0.060000,35,
3740,9990,2622.500000,0.767917,8,43,abr-15,0.094375,57,
3760,9990,2622.500000,0.693333,8,45,abr-15,0.075833,41,
3780,9990,2607.500000,0.592500,8,45,may-15,0.055000,72,
3800,9990,2607.500000,0.366250,62,44,may-15,0.025000,105,
3780,9970,2622.500000,0.597500,8,45,abr-15,0.055000,121,
3800,9970,2622.500000,0.413542,62,44,abr-15,0.025417,167,
3780,9990,2622.500000,0.600000,8,43,abr-15,0.080000,67,
3800,9990,2622.500000,0.553750,8,45,feb-13,0.060625,155,
3820,9970,2622.500000,0.330000,62,44,feb-13,0.020000,135,
3840,9970,2622.500000,0.370000,62,44,feb-13,0.030000,64,
3820,9990,2622.500000,0.308125,62,44,feb-13,0.020417,126,
3840,9990,2622.500000,0.381250,62,44,feb-13,0.029792,110,
3860,9970,2622.500000,0.540000,62,45,feb-13,0.040000,97,
3880,9970,2622.500000,0.440000,62,44,feb-13,0.030000,71,
3860,9990,2622.500000,0.480000,62,45,feb-13,0.030000,78,
3880,9990,2622.500000,0.430000,62,44,feb-13,0.030000,79,
3900,9970,2622.500000,0.440000,62,44,feb-13,0.030000,140,
3920,9970,2622.500000,0.491875,62,45,feb-13,0.039583,201,
3900,9990,2622.500000,0.410000,62,44,feb-13,0.030000,122,
3920,9990,2622.500000,0.520000,62,45,feb-13,0.040000,177,
3960,9970,2607.500000,0.480417,62,45,may-15,0.031667,256,
3960,9990,2607.500000,0.496667,62,45,may-15,0.040833,253,
3940,9970,2622.500000,0.437500,62,44,abr-15,0.030833,190,
3960,9970,2622.500000,0.421875,7,44,abr-15,0.041042,216,
3940,9990,2622.500000,0.450208,62,45,abr-15,0.030833,133,
3960,9990,2622.500000,0.474583,7,45,abr-15,0.043125,189,
3980,9970,2607.500000,0.624167,62,45,may-15,0.060000,359,
4000,9970,2607.500000,0.930000,62,45,may-15,0.070000,260,
3980,9990,2607.500000,0.627708,2,33,may-15,0.132708,10,
4000,9990,2607.500000,0.911875,62,42,may-15,0.104375,367,
3980,9970,2622.500000,0.648542,2,33,abr-15,0.135417,10,
4020,9970,2607.500000,0.620000,62,45,may-15,0.040000,286,
4020,9990,2607.500000,0.617917,62,45,may-15,0.038958,381,
4060,9970,2622.500000,0.460000,62,45,mar-15,0.030000,265,
4060,9990,2622.500000,0.390000,62,44,mar-15,0.030000,239,
3720,10010,2622.500000,1.010000,8,45,abr-15,0.110000,198,
3720,10030,2622.500000,1.050000,8,45,abr-15,0.090000,179,
3760,10010,2607.500000,0.754792,8,43,may-15,0.098333,51,
3740,10030,2607.500000,0.900000,8,45,abr-15,0.090000,87,
3760,10030,2607.500000,0.760000,8,45,may-15,0.080000,88,
3740,10010,2622.500000,0.770625,8,43,abr-15,0.135000,135,
3760,10010,2622.500000,0.778125,8,43,feb-13,0.137500,78,
3740,10030,2622.500000,0.959167,8,45,abr-15,0.111667,108,
3760,10030,2622.500000,0.788333,8,43,feb-13,0.133333,92,
3780,10010,2607.500000,0.640000,8,45,may-15,0.060000,47,
3800,10010,2607.500000,0.642083,8,45,may-15,0.044167,140,
3780,10030,2607.500000,0.700000,8,45,may-15,0.080000,51,
3800,10030,2607.500000,0.700000,8,45,may-15,0.070000,53,
3780,10010,2622.500000,0.680000,8,45,feb-13,0.070000,36,
3800,10010,2622.500000,0.660000,8,45,feb-13,0.060000,74,
3780,10030,2622.500000,0.760000,8,45,feb-13,0.090000,70,
3800,10030,2622.500000,0.680000,8,45,feb-13,0.070000,43,
3820,10010,2622.500000,0.504167,62,45,feb-13,0.032500,103,
3840,10010,2622.500000,0.331875,62,44,ene-13,0.018125,118,
3820,10030,2622.500000,0.660000,8,45,ene-13,0.067500,107,
3840,10030,2622.500000,0.416667,62,44,ene-13,0.030833,82,
3860,10010,2622.500000,0.385000,62,44,feb-13,0.028333,108,
3880,10010,2622.500000,0.560000,62,45,feb-13,0.040000,102,
3860,10030,2622.500000,0.414375,61,44,ene-13,0.024792,141,
3880,10030,2622.500000,0.560000,62,45,feb-13,0.040000,133,
3900,10010,2622.500000,0.490000,62,45,feb-13,0.040000,95,
3920,10010,2622.500000,0.540000,62,45,feb-13,0.040000,167,
3900,10030,2622.500000,0.597708,62,45,feb-13,0.041250,102,
3920,10030,2622.500000,0.590000,62,45,abr-15,0.040000,126,
3940,10010,2622.500000,0.410000,62,44,abr-15,0.030000,143,
3960,10010,2622.500000,0.497708,62,45,abr-15,0.040625,178,
3940,10030,2622.500000,0.410000,62,44,abr-15,0.030000,155,
3980,10010,2607.500000,0.599167,62,43,may-15,0.095417,409,
4000,10010,2607.500000,0.692083,2,33,may-15,0.192500,10,
4020,10010,2607.500000,0.642917,62,42,may-15,0.059792,279,
4060,10010,2622.500000,0.420000,62,44,mar-15,0.030000,314,
4060,10030,2622.500000,0.400000,62,44,abr-15,0.030000,269,
3740,10050,2607.500000,1.010000,8,45,abr-15,0.090000,114,
3760,10050,2607.500000,0.830000,8,43,may-15,0.110000,111,
3760,10070,2607.500000,0.710000,8,43,abr-15,0.110000,162,
3740,10050,2622.500000,1.080000,8,45,abr-15,0.120000,65,
3760,10050,2622.500000,0.832917,8,43,feb-13,0.152917,124,
3740,10070,2622.500000,1.068750,8,45,abr-15,0.098750,75,
3760,10070,2622.500000,1.150000,8,42,abr-15,0.120000,174,
3780,10050,2607.500000,0.720000,8,43,may-15,0.100000,129,
3800,10050,2607.500000,0.730000,8,45,may-15,0.060000,20,
3780,10070,2607.500000,1.080000,8,42,may-15,0.120000,162,
3800,10070,2607.500000,0.860000,8,42,may-15,0.080000,19,
3780,10050,2622.500000,0.960000,8,43,feb-13,0.130000,145,
3800,10050,2622.500000,0.810000,8,45,feb-13,0.070000,20,
3780,10070,2622.500000,1.410000,8,42,feb-13,0.150000,175,
3800,10070,2622.500000,0.950000,8,42,feb-13,0.100000,20,
3820,10050,2622.500000,0.740000,8,45,ene-13,0.050000,92,
3840,10050,2622.500000,0.675417,8,45,ene-13,0.045625,74,
3820,10070,2622.500000,0.760000,8,45,feb-13,0.060000,46,
3840,10070,2622.500000,0.790000,8,45,ene-13,0.070000,62,
3860,10050,2622.500000,0.475833,62,45,ene-13,0.033125,98,
3880,10050,2622.500000,0.641042,62,45,ene-13,0.048542,89,
3860,10070,2622.500000,0.612500,7,45,ene-13,0.055000,89,
3880,10070,2622.500000,0.557292,7,45,ene-13,0.043542,97,
3900,10050,2622.500000,0.676458,8,45,feb-13,0.044792,110,
