xcentre,ycentre,zcentre,cut_gc,zmin_gc,oretype_gc,cus_gc,mot_gc
4040,6250,2952.500000,0.330246,-99,22,0.212936,18,
4020,6270,2952.500000,0.243660,-99,22,0.155961,10,
4040,6270,2952.500000,0.297626,-99,22,0.213016,10,
4060,6250,2937.500000,0.129521,-99,11,0.071079,83,
4080,6250,2937.500000,0.160004,-99,12,0.098871,59,
4060,6270,2937.500000,0.243091,-99,22,0.179504,10,
4080,6270,2937.500000,0.283732,-99,22,0.195982,12,
4060,6250,2952.500000,0.278660,-99,22,0.187161,15,
4080,6250,2952.500000,0.245310,-99,22,0.169245,25,
4060,6270,2952.500000,0.222830,-99,22,0.177401,10,
4080,6270,2952.500000,0.389361,-99,22,0.325487,17,
4100,6250,2937.500000,0.192933,-99,12,0.130295,33,
4100,6250,2952.500000,0.237014,-99,22,0.155992,30,
4120,6250,2952.500000,0.159908,-99,12,0.121899,10,
4100,6270,2952.500000,0.210741,-99,22,0.146034,57,
4120,6270,2952.500000,0.183056,-99,12,0.134441,13,
3800,6290,2937.500000,0.052797,-99,11,0.017960,27,
3920,6290,2937.500000,0.448804,-99,23,0.306116,15,
3920,6310,2937.500000,0.215053,-99,22,0.105481,10,
3940,6290,2937.500000,0.357904,-99,22,0.255818,15,
3960,6290,2937.500000,0.453247,-99,23,0.360068,39,
3940,6310,2937.500000,0.425340,-99,23,0.320863,12,
3960,6310,2937.500000,0.710711,-99,23,0.604610,12,
3980,6290,2937.500000,0.575637,-99,23,0.482234,27,
4000,6290,2937.500000,0.360379,-99,22,0.276967,10,
3980,6310,2937.500000,0.569895,-99,23,0.473140,10,
4000,6310,2937.500000,0.378701,-99,22,0.277594,10,
4000,6290,2952.500000,0.416436,-99,23,0.331213,10,
3980,6310,2952.500000,0.761484,-99,23,0.656647,10,
4000,6310,2952.500000,0.633047,-99,23,0.550278,10,
4020,6290,2937.500000,0.244640,-99,22,0.167576,10,
4040,6290,2937.500000,0.120012,-99,11,0.067528,10,
4020,6310,2937.500000,0.256945,-99,22,0.186726,10,
4040,6310,2937.500000,0.194353,-99,12,0.135464,10,
4020,6290,2952.500000,0.270642,-99,22,0.188322,10,
4040,6290,2952.500000,0.285118,-99,22,0.223057,10,
4020,6310,2952.500000,0.284163,-99,22,0.219595,10,
4040,6310,2952.500000,0.235653,-99,22,0.179439,10,
4060,6290,2937.500000,0.236923,-99,22,0.166444,10,
4060,6310,2937.500000,0.260612,-99,22,0.205529,10,
4080,6310,2937.500000,0.515514,-99,23,0.426000,46,
4060,6290,2952.500000,0.296862,-99,22,0.235857,10,
4080,6290,2952.500000,0.423744,-99,23,0.360966,10,
4060,6310,2952.500000,0.240954,-99,22,0.190721,29,
4080,6310,2952.500000,0.299472,-99,22,0.246540,10,
4100,6290,2952.500000,0.350668,-99,22,0.287847,10,
4120,6290,2952.500000,0.237458,-99,22,0.181459,12,
4100,6310,2952.500000,0.461771,-99,23,0.406171,12,
3880,6350,2937.500000,0.254357,-99,22,0.139743,12,
3900,6330,2937.500000,0.172274,-99,12,0.080985,10,
3920,6330,2937.500000,0.496328,-99,23,0.400775,10,
3900,6350,2937.500000,0.477828,-99,23,0.396216,30,
3920,6350,2937.500000,0.422175,-99,23,0.327022,10,
3900,6350,2952.500000,0.114088,-99,11,0.039996,20,
3920,6350,2952.500000,0.198551,-99,12,0.091667,19,
3940,6330,2937.500000,0.483058,-99,23,0.409042,10,
3960,6330,2937.500000,0.552242,-99,23,0.483894,10,
3940,6350,2937.500000,0.513881,-99,23,0.430548,10,
3960,6350,2937.500000,0.423018,-99,23,0.403242,19,
3940,6330,2952.500000,0.216116,-99,22,0.113252,17,
3960,6330,2952.500000,0.292977,-99,22,0.195715,25,
3940,6350,2952.500000,0.288915,-99,22,0.189968,17,
3960,6350,2952.500000,0.473687,-99,23,0.376515,20,
3980,6330,2937.500000,0.300450,-99,22,0.218187,10,
4000,6330,2937.500000,0.255973,-99,22,0.180590,10,
3980,6350,2937.500000,0.420209,-99,23,0.342546,10,
4000,6350,2937.500000,0.284049,-99,22,0.215263,10,
3980,6330,2952.500000,0.605620,-99,23,0.525268,10,
4000,6330,2952.500000,0.334537,-99,22,0.269082,10,
3980,6350,2952.500000,0.723373,-99,23,0.648571,10,
4000,6350,2952.500000,0.313609,-99,22,0.248928,10,
4020,6330,2937.500000,0.154367,-99,12,0.083853,10,
4040,6330,2937.500000,0.204049,-99,22,0.141587,10,
4020,6350,2937.500000,0.288312,-99,22,0.199540,10,
4040,6350,2937.500000,0.192157,-99,12,0.127570,10,
4020,6330,2952.500000,0.221842,-99,22,0.133001,10,
4040,6330,2952.500000,0.172553,-99,12,0.112727,10,
4020,6350,2952.500000,0.110942,-99,11,0.048711,10,
4040,6350,2952.500000,0.109732,-99,11,0.050797,10,
4060,6330,2937.500000,0.202541,-99,22,0.151134,10,
4080,6330,2937.500000,0.291429,-99,22,0.240355,10,
4060,6350,2937.500000,0.249504,-99,22,0.183834,10,
4080,6350,2937.500000,0.264710,-99,22,0.203553,10,
4060,6330,2952.500000,0.233261,-99,22,0.183216,12,
4080,6330,2952.500000,0.418460,-99,23,0.364243,10,
4060,6350,2952.500000,0.236577,-99,22,0.175818,10,
4080,6350,2952.500000,0.300373,-99,22,0.246025,10,
4100,6330,2952.500000,0.316849,-99,22,0.264020,10,
4120,6330,2952.500000,0.190892,-99,12,0.156070,10,
4100,6350,2952.500000,0.274666,-99,22,0.221454,19,
4120,6350,2952.500000,0.165704,-99,12,0.116795,10,
3860,6370,2937.500000,0.310549,-99,22,0.189072,16,
3880,6370,2937.500000,0.435275,-99,23,0.300127,22,
3860,6390,2937.500000,0.895478,-99,23,0.737950,24,
3880,6390,2937.500000,0.803901,-99,23,0.641044,70,
3900,6370,2937.500000,0.688375,-99,23,0.585259,14,
3920,6370,2937.500000,0.619774,-99,23,0.533624,10,
3900,6390,2937.500000,0.692642,-99,23,0.578855,60,
3920,6390,2937.500000,0.738717,-99,23,0.641040,22,
3900,6370,2952.500000,0.128969,-99,11,0.061780,18,
3920,6370,2952.500000,0.456912,-99,23,0.381444,13,
3900,6390,2952.500000,0.453188,-99,23,0.347272,24,
3920,6390,2952.500000,0.692690,-99,23,0.599357,13,
3940,6370,2937.500000,0.423591,-99,23,0.346928,14,
3960,6370,2937.500000,0.562778,-99,23,0.458682,45,
3940,6390,2937.500000,0.398882,-99,22,0.323813,10,
3960,6390,2937.500000,0.329374,-99,22,0.266632,11,
3940,6370,2952.500000,0.524715,-99,23,0.431583,10,
3960,6370,2952.500000,0.602812,-99,23,0.519040,22,
3940,6390,2952.500000,0.589037,-99,23,0.511720,15,
3960,6390,2952.500000,0.589691,-99,23,0.524237,26,
3980,6370,2937.500000,0.363218,-99,22,0.284180,16,
4000,6370,2937.500000,0.205277,-99,22,0.137613,10,
3980,6390,2937.500000,0.487591,-99,23,0.422692,10,
4000,6390,2937.500000,0.334429,-99,22,0.275144,10,
3980,6370,2952.500000,0.687181,-99,23,0.595271,18,
4000,6370,2952.500000,0.157317,-99,12,0.088035,16,
3980,6390,2952.500000,0.541740,-99,23,0.489547,13,
4000,6390,2952.500000,0.257157,-99,22,0.183887,28,
4020,6370,2937.500000,0.526491,-99,23,0.444657,10,
4040,6370,2937.500000,0.373426,-99,22,0.303714,10,
4020,6390,2937.500000,0.206198,-99,22,0.159946,10,
4040,6390,2937.500000,0.326913,-99,22,0.234875,16,
4020,6370,2952.500000,0.221634,-99,22,0.131133,21,
4040,6370,2952.500000,0.412771,-99,23,0.339899,10,
4020,6390,2952.500000,0.254646,-99,22,0.170103,10,
4040,6390,2952.500000,0.250467,-99,22,0.161893,10,
4060,6370,2937.500000,0.332560,-99,22,0.263440,10,
4080,6370,2937.500000,0.281209,-99,22,0.212335,10,
4060,6390,2937.500000,0.347048,-99,22,0.251851,10,
4080,6390,2937.500000,0.520069,-99,23,0.447852,10,
4060,6370,2952.500000,0.601728,-99,23,0.547274,10,
4080,6370,2952.500000,0.343650,-99,22,0.274774,10,
4060,6390,2952.500000,0.419490,-99,23,0.333866,10,
4080,6390,2952.500000,0.381878,-99,22,0.160951,10,
4100,6390,2937.500000,0.298920,-99,22,0.236577,10,
4100,6370,2952.500000,0.252525,-99,22,0.218573,10,
4100,6390,2952.500000,0.261612,-99,22,0.206088,10,
3840,6410,2937.500000,0.499947,-99,23,0.390356,55,
3840,6430,2937.500000,0.511987,-99,23,0.397614,132,
3860,6410,2937.500000,0.888426,-99,23,0.762128,102,
3880,6410,2937.500000,0.752255,-99,23,0.637844,136,
3860,6430,2937.500000,0.710114,-99,23,0.600083,178,
3880,6430,2937.500000,0.821076,-99,23,0.699997,100,
3900,6410,2937.500000,0.673884,-99,23,0.552575,124,
3920,6410,2937.500000,0.323449,-99,22,0.237859,24,
3900,6430,2937.500000,0.516369,-99,23,0.395117,62,
3920,6430,2937.500000,0.605786,-99,23,0.532169,12,
3900,6410,2952.500000,0.478243,-99,23,0.371394,36,
3920,6410,2952.500000,0.570809,-99,23,0.463900,47,
3900,6430,2952.500000,0.370011,-99,22,0.287663,38,
3920,6430,2952.500000,0.598736,-99,23,0.519225,42,
3940,6410,2937.500000,0.241863,-99,22,0.174160,10,
3960,6410,2937.500000,0.308372,-99,22,0.244930,10,
3940,6430,2937.500000,0.412020,-99,23,0.328900,10,
3960,6430,2937.500000,0.220074,-99,22,0.156651,21,
3940,6410,2952.500000,0.460547,-99,23,0.367492,26,
3960,6410,2952.500000,0.399047,-99,22,0.343249,22,
3940,6430,2952.500000,0.238229,-99,22,0.145766,29,
3960,6430,2952.500000,0.197207,-99,12,0.109985,29,
3980,6410,2937.500000,0.337150,-99,22,0.252391,10,
4000,6410,2937.500000,0.364890,-99,22,0.293307,10,
3980,6430,2937.500000,0.203028,-99,22,0.103907,11,
4000,6430,2937.500000,0.194951,-99,12,0.089546,10,
3980,6410,2952.500000,0.314539,-99,22,0.249582,16,
4000,6410,2952.500000,0.253668,-99,22,0.177962,12,
3980,6430,2952.500000,0.270597,-99,22,0.200325,18,
4000,6430,2952.500000,0.200288,-99,22,0.110804,10,
4020,6410,2937.500000,0.173230,-99,12,0.130494,10,
4040,6410,2937.500000,0.370472,-99,22,0.298229,11,
4020,6430,2937.500000,0.198364,-99,12,0.138205,10,
4040,6430,2937.500000,0.253865,-99,22,0.195974,10,
4020,6410,2952.500000,0.228040,-99,22,0.154087,10,
4040,6410,2952.500000,0.214391,-99,22,0.157313,10,
4020,6430,2952.500000,0.162851,-99,12,0.084288,11,
4040,6430,2952.500000,0.200184,-99,22,0.128389,38,
4060,6410,2937.500000,0.228478,-99,22,0.148426,10,
4080,6410,2937.500000,0.235695,-99,22,0.164411,10,
4060,6430,2937.500000,0.173851,-99,12,0.126177,10,
4080,6430,2937.500000,0.174708,-99,12,0.120048,10,
4060,6410,2952.500000,0.295854,-99,22,0.227387,10,
4080,6410,2952.500000,0.325832,-99,22,0.242994,10,
4060,6430,2952.500000,0.405594,-99,23,0.327566,10,
4080,6430,2952.500000,0.166652,-99,12,0.095235,10,
4100,6410,2937.500000,0.214531,-99,22,0.159005,10,
4100,6430,2937.500000,0.319025,-99,22,0.257195,10,
4100,6410,2952.500000,0.397709,-99,22,0.306225,10,
4100,6430,2952.500000,0.201536,-99,22,0.151757,13,
3840,6450,2937.500000,0.353525,-99,22,0.260116,129,
3840,6470,2937.500000,0.471675,-99,23,0.367059,203,
3860,6450,2937.500000,0.681068,-99,23,0.586056,102,
3880,6450,2937.500000,0.934416,-99,23,0.851446,144,
3860,6470,2937.500000,0.546636,-99,23,0.439820,113,
3880,6470,2937.500000,0.687277,-99,23,0.606215,121,
3880,6450,2952.500000,0.457227,-99,23,0.375369,26,
3880,6470,2952.500000,0.475784,-99,23,0.385291,132,
3900,6450,2937.500000,0.613303,-99,23,0.530839,45,
3920,6450,2937.500000,0.539883,-99,23,0.466500,14,
3900,6470,2937.500000,0.328191,-99,22,0.260704,96,
3920,6470,2937.500000,0.597711,-99,23,0.494467,34,
3900,6450,2952.500000,0.631328,-99,23,0.540919,45,
3920,6450,2952.500000,0.968275,-99,23,0.903257,96,
3900,6470,2952.500000,0.458021,-99,23,0.347478,135,
3920,6470,2952.500000,1.108704,-99,23,0.951011,152,
3940,6450,2937.500000,0.662295,-99,23,0.579052,25,
3960,6450,2937.500000,0.322692,-99,22,0.231661,23,
3940,6470,2937.500000,0.655745,-99,23,0.572218,28,
3960,6470,2937.500000,0.466501,-99,23,0.387680,18,
3940,6450,2952.500000,0.537998,-99,23,0.447001,33,
3960,6450,2952.500000,0.267339,-99,22,0.179013,26,
3940,6470,2952.500000,0.672398,-99,23,0.589270,23,
3960,6470,2952.500000,0.734683,-99,23,0.665576,25,
3980,6450,2937.500000,0.239088,-99,22,0.153397,14,
4000,6450,2937.500000,0.249893,-99,22,0.156759,10,
3980,6470,2937.500000,0.300305,-99,22,0.201070,10,
4000,6470,2937.500000,0.414034,-99,23,0.317771,10,
3980,6450,2952.500000,0.151219,-99,12,0.086132,26,
4000,6450,2952.500000,0.192241,-99,12,0.099809,54,
3980,6470,2952.500000,0.114826,-99,11,0.056938,27,
4000,6470,2952.500000,0.202227,-99,22,0.125412,19,
4040,6450,2937.500000,0.143914,-99,11,0.083672,10,
4040,6470,2937.500000,0.336737,-99,22,0.254770,10,
4020,6450,2952.500000,0.168635,-99,12,0.086607,29,
4040,6450,2952.500000,0.194754,-99,12,0.112203,10,
4020,6470,2952.500000,0.213593,-99,22,0.133277,33,
4040,6470,2952.500000,0.323052,-99,22,0.226829,10,
4060,6450,2937.500000,0.127133,-99,11,0.072845,10,
4080,6450,2937.500000,0.271034,-99,22,0.195232,12,
4060,6470,2937.500000,0.267935,-99,22,0.186419,10,
4080,6470,2937.500000,0.318169,-99,22,0.213081,12,
4060,6450,2952.500000,0.225065,-99,22,0.137528,10,
4080,6450,2952.500000,0.239549,-99,22,0.173967,10,
4060,6470,2952.500000,0.362146,-99,22,0.278446,11,
4080,6470,2952.500000,0.341713,-99,22,0.248008,10,
4100,6450,2937.500000,0.265084,-99,22,0.182825,10,
4100,6470,2937.500000,0.156268,-99,12,0.073996,10,
4100,6450,2952.500000,0.332182,-99,22,0.273156,10,
4100,6470,2952.500000,0.137805,-99,11,0.083438,10,
3840,6490,2937.500000,0.471891,-99,23,0.377758,115,
3840,6510,2937.500000,0.356013,-99,22,0.263140,135,
3860,6490,2937.500000,0.520860,-99,23,0.437677,178,
3880,6490,2937.500000,0.511676,-99,23,0.435445,66,
3860,6510,2937.500000,0.479845,-99,23,0.393277,122,
3880,6510,2937.500000,0.372823,-99,22,0.287327,94,
3860,6490,2952.500000,0.346807,-99,22,0.268346,86,
3880,6490,2952.500000,0.349995,-99,22,0.250851,209,
3860,6510,2952.500000,0.238804,-99,22,0.160505,93,
3880,6510,2952.500000,0.349731,-99,22,0.257019,177,
3900,6490,2937.500000,0.370644,-99,22,0.282527,126,
3920,6490,2937.500000,0.254808,-99,22,0.173535,56,
3900,6510,2937.500000,0.590500,-99,23,0.525219,113,
3920,6510,2937.500000,0.576093,-99,23,0.503212,31,
3900,6490,2952.500000,0.494373,-99,23,0.405879,202,
3920,6490,2952.500000,0.572826,-99,23,0.465710,110,
3900,6510,2952.500000,0.580442,-99,23,0.492802,92,
3920,6510,2952.500000,0.550765,-99,23,0.447844,68,
3940,6490,2937.500000,0.463586,-99,23,0.390238,14,
3960,6490,2937.500000,0.581869,-99,23,0.496231,10,
3940,6510,2937.500000,0.783956,-99,23,0.703152,44,
3960,6510,2937.500000,0.281027,-99,22,0.219236,31,
3940,6490,2952.500000,0.542101,-99,23,0.457354,66,
3960,6490,2952.500000,0.490812,-99,23,0.424187,26,
3940,6510,2952.500000,0.338197,-99,22,0.248862,100,
3960,6510,2952.500000,0.383086,-99,22,0.306720,41,
3980,6490,2937.500000,0.292954,-99,22,0.212289,10,
4000,6490,2937.500000,0.402229,-99,23,0.317538,10,
3980,6510,2937.500000,0.356913,-99,22,0.281054,13,
4000,6510,2937.500000,0.410778,-99,23,0.311742,10,
3980,6490,2952.500000,0.211262,-99,22,0.149761,18,
4000,6490,2952.500000,0.297666,-99,22,0.218260,10,
3980,6510,2952.500000,0.462502,-99,23,0.390706,17,
4000,6510,2952.500000,0.525205,-99,23,0.462123,10,
4020,6490,2937.500000,0.581804,-99,23,0.485850,10,
4040,6490,2937.500000,0.429911,-99,23,0.323868,12,
4020,6510,2937.500000,0.478884,-99,23,0.378668,10,
4040,6510,2937.500000,0.401215,-99,23,0.287705,10,
4020,6490,2952.500000,0.377134,-99,22,0.289490,10,
4040,6490,2952.500000,0.294367,-99,22,0.191542,12,
4020,6510,2952.500000,0.380117,-99,22,0.296744,10,
4040,6510,2952.500000,0.312653,-99,22,0.213827,10,
4060,6490,2937.500000,0.388379,-99,22,0.284412,25,
4080,6490,2937.500000,0.340601,-99,22,0.219767,16,
4060,6510,2937.500000,0.502653,-99,23,0.401114,18,
4080,6510,2937.500000,0.382369,-99,22,0.286756,34,
4060,6490,2952.500000,0.353425,-99,22,0.287271,46,
4080,6490,2952.500000,0.192203,-99,12,0.114810,16,
4060,6510,2952.500000,0.141079,-99,11,0.075863,16,
4080,6510,2952.500000,0.088350,-99,11,0.036652,58,
4100,6490,2937.500000,0.227025,-99,22,0.135963,10,
4100,6510,2937.500000,0.224287,-99,22,0.143782,15,
4100,6490,2952.500000,0.095899,-99,11,0.035559,10,
4100,6510,2952.500000,0.179990,-99,12,0.087179,19,
3840,6530,2937.500000,0.319456,-99,22,0.251407,75,
3840,6550,2937.500000,0.336714,-99,22,0.270981,125,
3880,6550,2937.500000,0.617969,-99,23,0.543632,205,
3860,6530,2952.500000,0.293895,-99,22,0.227219,150,
3880,6530,2952.500000,0.403789,-99,23,0.330291,276,
3860,6550,2952.500000,0.334587,-99,22,0.258371,161,
3880,6550,2952.500000,0.444439,-99,23,0.348286,127,
3900,6530,2937.500000,0.314694,-99,22,0.249526,80,
3920,6530,2937.500000,0.778742,-99,23,0.696130,75,
3900,6550,2937.500000,0.337308,-99,22,0.266815,81,
3920,6550,2937.500000,0.907708,-99,23,0.818490,114,
3900,6530,2952.500000,0.622942,-99,23,0.527241,77,
3920,6530,2952.500000,1.471200,-99,23,1.361396,110,
3900,6550,2952.500000,0.533867,-99,23,0.427147,151,
3920,6550,2952.500000,0.638906,-99,23,0.515578,83,
3940,6530,2937.500000,1.169764,-99,23,1.062094,40,
3960,6530,2937.500000,0.349631,-99,22,0.264484,40,
3940,6550,2937.500000,1.041923,-99,23,0.935765,39,
3960,6550,2937.500000,0.301281,-99,22,0.239161,13,
3940,6530,2952.500000,0.792693,-99,23,0.714757,86,
3960,6530,2952.500000,0.218750,-99,22,0.149456,29,
3940,6550,2952.500000,0.966023,-99,23,0.898494,84,
3960,6550,2952.500000,0.352028,-99,22,0.279914,23,
3980,6530,2937.500000,0.556209,-99,23,0.472931,35,
4000,6530,2937.500000,0.440362,-99,23,0.364834,10,
3980,6550,2937.500000,0.490653,-99,23,0.411818,27,
4000,6550,2937.500000,0.269847,-99,22,0.191501,10,
3980,6530,2952.500000,0.220110,-99,22,0.162076,14,
4000,6530,2952.500000,0.231918,-99,22,0.182856,10,
3980,6550,2952.500000,0.650261,-99,23,0.575069,14,
4000,6550,2952.500000,0.161813,-99,12,0.107026,23,
4020,6530,2937.500000,0.321644,-99,22,0.234868,10,
4040,6530,2937.500000,0.323813,-99,22,0.213005,10,
4020,6550,2937.500000,0.405161,-99,23,0.329744,21,
4040,6550,2937.500000,0.190645,-99,12,0.114536,10,
4020,6530,2952.500000,0.356782,-99,22,0.260408,10,
4040,6530,2952.500000,0.173287,-99,12,0.075201,10,
4020,6550,2952.500000,0.181551,-99,12,0.102629,10,
4040,6550,2952.500000,0.178714,-99,12,0.100771,10,
4060,6530,2937.500000,0.223876,-99,22,0.142020,23,
4080,6530,2937.500000,0.334919,-99,22,0.234075,39,
4060,6550,2937.500000,0.356164,-99,22,0.274160,10,
4080,6550,2937.500000,0.167915,-99,12,0.104147,10,
4060,6530,2952.500000,0.103077,-99,11,0.034857,10,
4080,6530,2952.500000,0.095164,-99,11,0.030821,10,
4060,6550,2952.500000,0.103999,-99,11,0.038774,10,
4080,6550,2952.500000,0.105551,-99,11,0.048353,10,
4100,6530,2937.500000,0.158577,-99,12,0.081538,11,
4100,6530,2952.500000,0.126035,-99,11,0.044094,12,
4100,6550,2952.500000,0.154848,-99,12,0.081102,10,
3840,6570,2937.500000,0.186578,-99,12,0.126838,138,
3860,6570,2937.500000,0.609111,-99,23,0.558492,96,
3880,6570,2937.500000,0.598915,-99,23,0.539041,67,
3860,6590,2937.500000,0.811908,-99,23,0.714887,59,
3880,6590,2937.500000,0.710404,-99,23,0.648240,60,
3880,6570,2952.500000,0.317450,-99,22,0.233126,88,
3900,6570,2937.500000,0.657802,-99,23,0.602381,131,
3920,6570,2937.500000,0.562767,-99,23,0.498253,190,
3900,6590,2937.500000,0.801070,-99,23,0.748798,149,
3920,6590,2937.500000,0.683252,-99,23,0.598739,185,
3900,6570,2952.500000,0.358134,-99,22,0.266522,72,
3920,6570,2952.500000,0.267701,-99,22,0.178470,38,
3940,6570,2937.500000,0.589229,-99,23,0.505394,39,
3960,6570,2937.500000,0.498807,-99,23,0.411309,12,
3940,6590,2937.500000,0.534504,-99,23,0.427580,77,
3960,6590,2937.500000,0.380138,-99,22,0.287010,13,
3940,6570,2952.500000,0.415062,-99,23,0.330472,55,
3960,6570,2952.500000,0.446288,-99,23,0.353139,19,
3940,6590,2952.500000,0.357356,-99,22,0.277926,20,
3960,6590,2952.500000,0.263862,-99,22,0.187342,10,
3980,6570,2937.500000,1.108235,-99,23,1.036196,91,
4000,6570,2937.500000,0.439052,-99,23,0.349782,20,
3980,6590,2937.500000,0.795336,-99,23,0.699983,75,
4000,6590,2937.500000,0.784782,-99,23,0.700600,18,
3980,6570,2952.500000,0.690711,-99,23,0.610137,10,
4000,6570,2952.500000,0.342901,-99,22,0.262531,10,
3980,6590,2952.500000,0.496503,-99,23,0.410461,10,
4000,6590,2952.500000,0.442594,-99,23,0.359400,11,
4020,6570,2937.500000,0.222695,-99,22,0.143743,11,
4040,6570,2937.500000,0.146666,-99,11,0.075975,10,
4020,6590,2937.500000,0.583644,-99,23,0.513584,10,
4040,6590,2937.500000,0.137426,-99,11,0.076162,10,
4020,6570,2952.500000,0.093071,-99,11,0.038631,11,
4040,6570,2952.500000,0.157128,-99,12,0.086194,10,
4020,6590,2952.500000,0.125290,-99,11,0.060195,31,
4040,6590,2952.500000,0.116589,-99,11,0.050118,10,
4060,6570,2937.500000,0.146085,-99,11,0.075501,10,
4080,6570,2937.500000,0.172622,-99,12,0.107403,10,
4060,6590,2937.500000,0.122550,-99,11,0.065351,10,
4080,6590,2937.500000,0.072249,-99,11,0.033313,10,
4060,6570,2952.500000,0.129251,-99,11,0.047264,10,
4080,6570,2952.500000,0.164816,-99,12,0.085176,10,
4080,6590,2952.500000,0.094473,-99,11,0.026840,10,
4100,6570,2952.500000,0.133090,-99,11,0.049924,10,
4100,6590,2952.500000,0.096053,-99,11,0.037673,10,
3840,6610,2937.500000,0.531958,-99,23,0.438270,83,
3840,6630,2937.500000,0.495969,-99,23,0.397181,26,
3860,6610,2937.500000,0.788293,-99,23,0.627094,158,
3880,6610,2937.500000,0.842545,-99,23,0.757071,107,
3860,6630,2937.500000,0.693112,-99,23,0.552689,87,
3880,6630,2937.500000,0.675644,-99,23,0.593743,162,
3900,6610,2937.500000,0.580097,-99,23,0.524405,108,
3920,6610,2937.500000,0.540774,-99,23,0.448691,198,
3900,6630,2937.500000,0.515722,-99,23,0.472055,74,
3920,6630,2937.500000,0.427140,-99,23,0.359321,130,
3920,6630,2952.500000,0.398832,-99,22,0.320903,15,
3940,6610,2937.500000,0.652471,-99,23,0.551305,75,
3960,6610,2937.500000,0.639759,-99,23,0.580399,23,
3940,6630,2937.500000,0.526909,-99,23,0.445613,59,
3960,6630,2937.500000,0.491220,-99,23,0.413960,10,
3940,6610,2952.500000,0.533766,-99,23,0.427009,36,
3960,6610,2952.500000,0.363896,-99,22,0.266031,21,
3940,6630,2952.500000,0.595706,-99,23,0.498079,82,
3960,6630,2952.500000,0.400270,-99,23,0.315299,37,
3980,6610,2937.500000,0.476238,-99,23,0.408868,38,
4000,6610,2937.500000,0.908828,-99,23,0.851221,13,
3980,6630,2937.500000,0.503235,-99,23,0.434799,15,
4000,6630,2937.500000,0.745186,-99,23,0.670761,21,
3980,6610,2952.500000,0.396734,-99,22,0.298620,22,
4000,6610,2952.500000,0.396052,-99,22,0.320542,18,
3980,6630,2952.500000,0.279364,-99,22,0.199231,14,
4000,6630,2952.500000,0.601608,-99,23,0.511364,10,
4020,6610,2937.500000,0.545350,-99,23,0.454419,10,
4040,6610,2937.500000,0.085588,-99,11,0.040456,10,
4020,6630,2937.500000,0.450185,-99,23,0.379851,10,
4040,6630,2937.500000,0.148449,-99,11,0.087175,10,
4020,6610,2952.500000,0.211443,-99,22,0.147415,21,
4040,6630,2952.500000,0.140781,-99,11,0.070692,11,
4060,6610,2937.500000,0.145355,-99,11,0.085266,11,
4080,6610,2937.500000,0.133708,-99,11,0.082353,10,
4060,6630,2937.500000,0.121474,-99,11,0.065853,14,
4080,6630,2937.500000,0.152117,-99,12,0.090140,15,
4060,6610,2952.500000,0.070728,-99,11,0.022554,17,
4080,6610,2952.500000,0.105483,-99,11,0.042830,10,
4060,6630,2952.500000,0.074117,-99,11,0.034084,14,
4080,6630,2952.500000,0.124971,-99,11,0.066397,17,
4100,6610,2952.500000,0.103800,-99,11,0.039966,10,
4100,6630,2952.500000,0.139488,-99,11,0.063062,22,
3840,6650,2937.500000,0.335407,-99,22,0.250071,17,
3840,6670,2937.500000,0.217785,-99,22,0.139769,10,
3860,6650,2937.500000,0.603684,-99,23,0.474312,76,
3880,6650,2937.500000,0.664015,-99,23,0.569623,208,
3860,6670,2937.500000,0.195390,-99,12,0.118413,68,
3880,6670,2937.500000,0.391225,-99,22,0.303970,207,
3900,6650,2937.500000,0.408367,-99,23,0.342405,117,
3920,6650,2937.500000,0.485471,-99,23,0.417668,97,
3900,6670,2937.500000,0.369873,-99,22,0.305111,82,
3920,6670,2937.500000,0.363895,-99,22,0.301739,162,
3920,6650,2952.500000,0.525255,-99,23,0.460332,29,
3920,6670,2952.500000,0.205558,-99,22,0.133974,45,
3940,6650,2937.500000,0.603015,-99,23,0.525707,59,
3960,6650,2937.500000,0.417233,-99,23,0.366309,10,
3940,6670,2937.500000,0.450765,-99,23,0.366400,322,
3960,6670,2937.500000,0.541901,-99,23,0.456328,34,
3940,6650,2952.500000,0.559997,-99,23,0.478388,178,
3960,6650,2952.500000,0.499777,-99,23,0.436858,27,
3940,6670,2952.500000,0.202133,-99,22,0.136869,59,
3960,6670,2952.500000,0.360066,-99,22,0.300298,31,
3980,6650,2937.500000,0.395621,-99,22,0.323300,18,
4000,6650,2937.500000,0.389862,-99,22,0.327634,16,
3980,6670,2937.500000,0.301051,-99,22,0.238677,10,
4000,6670,2937.500000,0.505586,-99,23,0.469572,10,
3980,6650,2952.500000,0.417012,-99,23,0.334548,11,
4000,6650,2952.500000,0.321737,-99,22,0.253090,10,
3980,6670,2952.500000,0.433612,-99,23,0.369722,11,
4000,6670,2952.500000,0.500604,-99,23,0.433398,10,
4020,6650,2937.500000,0.369680,-99,22,0.301359,10,
4040,6650,2937.500000,0.127175,-99,11,0.069743,10,
4020,6670,2937.500000,0.402107,-99,23,0.339233,10,
4040,6670,2937.500000,0.194595,-99,12,0.126475,10,
4040,6650,2952.500000,0.113240,-99,11,0.048839,10,
4020,6670,2952.500000,0.331632,-99,22,0.260420,10,
4040,6670,2952.500000,0.118530,-99,11,0.044737,10,
