xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
4100,7530,2892.500000,58,1,LIX,22,0.229208,2.600000,0.169143,OXML,
4120,7530,2892.500000,50,1,LIX,11,0.131830,2.600000,0.092208,LAS,
4100,7550,2892.500000,106,1,LIX,23,0.931959,2.600000,0.814610,OXAL,
4120,7550,2892.500000,159,32,OXI,23,0.969916,2.600000,0.879065,OXAL,
4140,7530,2892.500000,44,1,LIX,12,0.189562,2.600000,0.147976,OXBL,
4140,7550,2892.500000,83,32,OXI,22,0.330854,2.600000,0.271114,OXML,
3840,7570,2877.500000,91,32,OXI,22,0.211018,2.600000,0.145450,OXML,
3840,7590,2877.500000,143,1,LIX,11,0.118687,2.600000,0.058426,LAS,
3820,7570,2892.500000,50,3,OXI,22,0.305116,2.600000,0.190237,OXML,
3840,7570,2892.500000,50,3,OXI,22,0.269446,2.600000,0.169593,OXML,
3820,7590,2892.500000,64,3,OXI,22,0.325929,2.600000,0.224470,OXML,
3840,7590,2892.500000,75,1,LIX,22,0.259879,2.600000,0.181594,OXML,
3860,7570,2877.500000,215,31,OXI,23,0.643661,2.600000,0.541057,OXAL,
3880,7570,2877.500000,66,31,OXI,22,0.365373,2.600000,0.265989,OXML,
3860,7590,2877.500000,138,1,LIX,22,0.353466,2.600000,0.263530,OXML,
3880,7590,2877.500000,60,31,OXI,22,0.373873,2.600000,0.289161,OXML,
3860,7570,2892.500000,49,31,OXI,23,0.488841,2.600000,0.406662,OXAL,
3880,7570,2892.500000,48,1,LIX,22,0.259930,2.600000,0.179005,OXML,
3860,7590,2892.500000,118,1,LIX,22,0.296246,2.600000,0.189819,OXML,
3880,7590,2892.500000,41,3,OXI,22,0.314499,2.600000,0.204680,OXML,
3900,7570,2877.500000,77,31,OXI,23,0.693991,2.600000,0.513918,OXAL,
3920,7570,2877.500000,100,31,OXI,23,0.558155,2.600000,0.493118,OXAL,
3900,7590,2877.500000,38,31,OXI,23,0.536502,2.600000,0.429249,OXAL,
3920,7590,2877.500000,99,31,OXI,23,0.752634,2.600000,0.682875,OXAL,
3900,7570,2892.500000,63,3,OXI,22,0.340326,2.600000,0.269771,OXML,
3920,7570,2892.500000,83,3,OXI,22,0.399157,2.600000,0.334961,OXML,
3900,7590,2892.500000,65,3,OXI,23,0.703040,2.600000,0.623374,OXAL,
3920,7590,2892.500000,82,3,OXI,23,0.997518,2.600000,0.911756,OXAL,
3940,7570,2877.500000,201,31,OXI,23,0.784093,2.600000,0.686437,OXAL,
3960,7570,2877.500000,196,31,OXI,23,0.644932,2.600000,0.510010,OXAL,
3940,7590,2877.500000,68,31,OXI,23,0.961257,2.600000,0.863816,OXAL,
3960,7590,2877.500000,234,31,OXI,23,1.037524,2.600000,0.880541,OXAL,
3940,7570,2892.500000,95,3,OXI,23,0.995404,2.600000,0.887127,OXAL,
3960,7570,2892.500000,79,3,OXI,23,0.705681,2.600000,0.592024,OXAL,
3940,7590,2892.500000,98,3,OXI,23,1.159626,2.600000,1.061856,OXAL,
3960,7590,2892.500000,73,3,OXI,23,0.827174,2.600000,0.732456,OXAL,
3980,7570,2877.500000,314,1,LIX,22,0.236753,2.600000,0.177658,OXML,
4000,7570,2877.500000,327,1,LIX,22,0.233772,2.600000,0.168967,OXML,
3980,7590,2877.500000,720,31,OXI,22,0.286143,2.600000,0.222284,OXML,
4000,7590,2877.500000,258,32,OXI,22,0.208419,2.600000,0.159765,OXML,
3980,7570,2892.500000,587,1,LIX,22,0.239335,2.600000,0.168382,OXML,
4000,7570,2892.500000,329,3,OXI,12,0.192990,2.600000,0.140205,OXBL,
3980,7590,2892.500000,196,1,LIX,22,0.321385,2.600000,0.238142,OXML,
4000,7590,2892.500000,409,1,LIX,22,0.220248,2.600000,0.151685,OXML,
4020,7570,2877.500000,173,1,LIX,23,0.659579,2.600000,0.536249,OXAL,
4040,7570,2877.500000,109,1,LIX,22,0.220436,2.600000,0.140909,OXML,
4020,7590,2877.500000,80,31,OXI,23,1.004150,2.600000,0.867169,OXAL,
4040,7590,2877.500000,156,1,LIX,12,0.162995,2.600000,0.077906,OXBL,
4020,7570,2892.500000,265,1,LIX,12,0.152884,2.600000,0.088031,OXBL,
4040,7570,2892.500000,182,1,LIX,12,0.190811,2.600000,0.116153,OXBL,
4020,7590,2892.500000,172,1,LIX,11,0.106720,2.600000,0.047078,LAS,
4040,7590,2892.500000,90,1,LIX,11,0.133892,2.600000,0.055150,LAS,
4060,7570,2877.500000,77,1,LIX,22,0.210298,2.600000,0.148183,OXML,
4080,7570,2877.500000,77,1,LIX,22,0.312838,2.600000,0.186834,OXML,
4060,7590,2877.500000,48,1,LIX,11,0.147093,2.600000,0.096544,LAS,
4080,7590,2877.500000,56,31,OXI,22,0.350236,2.600000,0.280286,OXML,
4060,7570,2892.500000,89,3,OXI,23,0.710824,2.600000,0.611120,OXAL,
4080,7570,2892.500000,48,1,LIX,23,0.801158,2.600000,0.646068,OXAL,
4060,7590,2892.500000,69,1,LIX,12,0.186182,2.600000,0.118040,OXBL,
4080,7590,2892.500000,51,1,LIX,23,0.602091,2.600000,0.453327,OXAL,
4100,7570,2877.500000,56,31,OXI,23,0.450248,2.600000,0.370431,OXAL,
4100,7590,2877.500000,46,1,LIX,22,0.218833,2.600000,0.148874,OXML,
4100,7570,2892.500000,45,3,OXI,23,0.481232,2.600000,0.408240,OXAL,
4120,7570,2892.500000,155,66,NULL,11,0.147388,2.600000,0.096028,LAS,
4100,7590,2892.500000,39,1,LIX,23,0.480610,2.600000,0.400267,OXAL,
4120,7590,2892.500000,57,1,LIX,12,0.188683,2.600000,0.130168,OXBL,
3840,7610,2892.500000,176,1,LIX,22,0.380089,2.600000,0.284556,OXML,
3860,7610,2877.500000,214,31,OXI,23,0.401019,2.600000,0.287544,OXAL,
3880,7610,2877.500000,69,31,OXI,22,0.340459,2.600000,0.238920,OXML,
3860,7630,2877.500000,162,1,LIX,22,0.282328,2.600000,0.197889,OXML,
3880,7630,2877.500000,101,3,OXI,22,0.324331,2.600000,0.221418,OXML,
3860,7610,2892.500000,80,3,OXI,23,0.436286,2.600000,0.337827,OXAL,
3880,7610,2892.500000,71,1,LIX,22,0.307658,2.600000,0.223487,OXML,
3860,7630,2892.500000,118,3,OXI,22,0.291099,2.600000,0.191578,OXML,
3880,7630,2892.500000,121,1,LIX,22,0.275293,2.600000,0.180666,OXML,
3900,7610,2877.500000,48,31,OXI,23,0.667977,2.600000,0.531328,OXAL,
3920,7610,2877.500000,56,31,OXI,23,1.213049,2.600000,1.052059,OXAL,
3900,7630,2877.500000,54,31,OXI,23,0.964700,2.600000,0.518132,OXAL,
3920,7630,2877.500000,47,31,OXI,23,0.784765,2.600000,0.611240,OXAL,
3900,7610,2892.500000,50,3,OXI,23,0.654483,2.600000,0.551708,OXAL,
3920,7610,2892.500000,51,3,OXI,23,1.160629,2.600000,1.058471,OXAL,
3900,7630,2892.500000,47,3,OXI,23,0.532529,2.600000,0.407191,OXAL,
3920,7630,2892.500000,54,3,OXI,23,0.850347,2.600000,0.580332,OXAL,
3940,7610,2877.500000,118,31,OXI,23,1.328582,2.600000,1.168802,OXAL,
3960,7610,2877.500000,277,31,OXI,23,0.734868,2.600000,0.625138,OXAL,
3940,7630,2877.500000,130,31,OXI,23,0.892870,2.600000,0.776750,OXAL,
3960,7630,2877.500000,358,31,OXI,23,0.400427,2.600000,0.296775,OXAL,
3940,7610,2892.500000,89,3,OXI,23,1.003803,2.600000,0.902138,OXAL,
3960,7610,2892.500000,77,3,OXI,23,0.805808,2.600000,0.714118,OXAL,
3940,7630,2892.500000,64,3,OXI,23,1.116343,2.600000,1.002277,OXAL,
3960,7630,2892.500000,82,3,OXI,23,0.695832,2.600000,0.590703,OXAL,
3980,7610,2877.500000,574,31,OXI,22,0.371435,2.600000,0.285250,OXML,
4000,7610,2877.500000,929,31,OXI,22,0.207430,2.600000,0.149352,OXML,
3980,7630,2877.500000,1248,1,LIX,22,0.215881,2.600000,0.155882,OXML,
4000,7630,2877.500000,368,1,LIX,22,0.222413,2.600000,0.166767,OXML,
3980,7610,2892.500000,176,3,OXI,22,0.386548,2.600000,0.309778,OXML,
4000,7610,2892.500000,186,3,OXI,22,0.395043,2.600000,0.305434,OXML,
3980,7630,2892.500000,181,3,OXI,23,0.419930,2.600000,0.337143,OXAL,
4000,7630,2892.500000,117,3,OXI,23,0.489522,2.600000,0.413046,OXAL,
4020,7610,2877.500000,139,1,LIX,22,0.291415,2.600000,0.217062,OXML,
4040,7610,2877.500000,129,2,MIX,12,0.199078,2.600000,0.132257,OXBL,
4020,7630,2877.500000,180,32,OXI,23,0.465893,2.600000,0.397199,OXAL,
4040,7630,2877.500000,226,66,NULL,41,0.272236,2.600000,0.194096,SBL,
4020,7610,2892.500000,125,1,LIX,11,0.093242,2.600000,0.052851,LAS,
4040,7610,2892.500000,148,66,NULL,11,0.108348,2.600000,0.052132,LAS,
4020,7630,2892.500000,123,1,LIX,23,0.444411,2.600000,0.333722,OXAL,
4040,7630,2892.500000,111,66,NULL,41,0.162689,2.600000,0.117645,SBL,
4060,7610,2877.500000,58,66,NULL,41,0.272935,2.600000,0.200587,SBL,
4080,7610,2877.500000,50,1,LIX,22,0.285994,2.600000,0.177447,OXML,
4060,7630,2877.500000,77,1,LIX,22,0.249798,2.600000,0.087481,OXML,
4080,7630,2877.500000,75,1,LIX,22,0.344399,2.600000,0.272151,OXML,
4060,7610,2892.500000,325,1,LIX,11,0.116913,2.600000,0.050721,LAS,
4080,7610,2892.500000,50,1,LIX,11,0.136632,2.600000,0.083086,LAS,
4060,7630,2892.500000,90,1,LIX,11,0.145455,2.600000,0.046324,LAS,
4080,7630,2892.500000,70,1,LIX,12,0.172330,2.600000,0.123488,OXBL,
4100,7610,2877.500000,39,1,LIX,22,0.283519,2.600000,0.216869,OXML,
4100,7630,2877.500000,57,1,LIX,22,0.204691,2.600000,0.140762,OXML,
4100,7610,2892.500000,43,1,LIX,22,0.238489,2.600000,0.176704,OXML,
4120,7610,2892.500000,54,1,LIX,12,0.175533,2.600000,0.141494,OXBL,
4100,7630,2892.500000,52,1,LIX,11,0.098281,2.600000,0.069223,LAS,
4120,7630,2892.500000,-99,1,LIX,11,0.146134,2.600000,0.112478,LAS,
3820,7650,2892.500000,298,1,LIX,11,0.123940,2.600000,0.036391,LAS,
3840,7650,2892.500000,212,3,OXI,22,0.261638,2.600000,0.121796,OXML,
3840,7670,2892.500000,68,3,OXI,23,0.462599,2.600000,0.288617,OXAL,
3880,7650,2877.500000,45,1,LIX,23,0.422752,2.600000,0.320517,OXAL,
3860,7650,2892.500000,89,3,OXI,23,0.451523,2.600000,0.313683,OXAL,
3880,7650,2892.500000,58,3,OXI,23,0.667908,2.600000,0.542203,OXAL,
3860,7670,2892.500000,190,1,LIX,22,0.282824,2.600000,0.179678,OXML,
3880,7670,2892.500000,52,3,OXI,23,0.439881,2.600000,0.296724,OXAL,
3900,7650,2877.500000,41,31,OXI,23,0.499766,2.600000,0.372876,OXAL,
3920,7650,2877.500000,58,1,LIX,23,0.886672,2.600000,0.686726,OXAL,
3900,7670,2877.500000,56,31,OXI,23,0.524138,2.600000,0.414217,OXAL,
3920,7670,2877.500000,90,31,OXI,23,0.575415,2.600000,0.459138,OXAL,
3900,7650,2892.500000,47,3,OXI,23,0.631239,2.600000,0.501226,OXAL,
3920,7650,2892.500000,53,3,OXI,23,0.890398,2.600000,0.757009,OXAL,
3900,7670,2892.500000,36,3,OXI,23,0.554902,2.600000,0.444363,OXAL,
3920,7670,2892.500000,64,3,OXI,23,1.073093,2.600000,0.922730,OXAL,
3940,7650,2877.500000,138,31,OXI,23,0.865379,2.600000,0.708458,OXAL,
3960,7650,2877.500000,565,1,LIX,22,0.222223,2.600000,0.139663,OXML,
3940,7670,2877.500000,270,1,LIX,23,0.539005,2.600000,0.385057,OXAL,
3960,7670,2877.500000,487,1,LIX,22,0.279432,2.600000,0.180325,OXML,
3940,7650,2892.500000,161,3,OXI,23,0.930486,2.600000,0.789542,OXAL,
3960,7650,2892.500000,214,3,OXI,23,0.449909,2.600000,0.338939,OXAL,
3940,7670,2892.500000,181,3,OXI,23,0.799027,2.600000,0.649138,OXAL,
3960,7670,2892.500000,126,3,OXI,22,0.378410,2.600000,0.279641,OXML,
3980,7650,2877.500000,714,1,LIX,22,0.245128,2.600000,0.177860,OXML,
4000,7650,2877.500000,159,1,LIX,12,0.175202,2.600000,0.116009,OXBL,
3980,7670,2877.500000,276,31,OXI,22,0.290632,2.600000,0.217843,OXML,
4000,7670,2877.500000,183,31,OXI,22,0.221260,2.600000,0.148505,OXML,
3980,7650,2892.500000,346,3,OXI,23,0.509929,2.600000,0.406913,OXAL,
4000,7650,2892.500000,73,3,OXI,23,0.551993,2.600000,0.431486,OXAL,
3980,7670,2892.500000,109,3,OXI,23,0.430639,2.600000,0.354764,OXAL,
4000,7670,2892.500000,95,3,OXI,23,0.409108,2.600000,0.311137,OXAL,
4020,7650,2877.500000,168,31,OXI,22,0.344919,2.600000,0.195826,OXML,
4040,7650,2877.500000,87,1,LIX,12,0.157113,2.600000,0.103371,OXBL,
4020,7670,2877.500000,122,1,LIX,22,0.328428,2.600000,0.237487,OXML,
4040,7670,2877.500000,115,1,LIX,22,0.278501,2.600000,0.194525,OXML,
4020,7650,2892.500000,198,3,OXI,23,0.561897,2.600000,0.455234,OXAL,
4040,7650,2892.500000,117,3,OXI,22,0.347501,2.600000,0.278031,OXML,
4020,7670,2892.500000,101,1,LIX,23,0.511456,2.600000,0.371463,OXAL,
4040,7670,2892.500000,83,3,OXI,23,0.624149,2.600000,0.500883,OXAL,
4060,7650,2877.500000,65,66,NULL,43,0.326523,2.600000,0.221195,SASOL,
4080,7650,2877.500000,51,1,LIX,11,0.123038,2.600000,0.071030,LAS,
4060,7670,2877.500000,186,1,LIX,22,0.254044,2.600000,0.185061,OXML,
4080,7670,2877.500000,190,1,LIX,12,0.175167,2.600000,0.104723,OXBL,
4060,7650,2892.500000,94,1,LIX,23,0.423147,2.600000,0.316506,OXAL,
4080,7650,2892.500000,97,1,LIX,11,0.060856,2.600000,0.027652,LAS,
4060,7670,2892.500000,112,3,OXI,23,0.574368,2.600000,0.421489,OXAL,
4080,7670,2892.500000,95,1,LIX,11,0.115692,2.600000,0.072215,LAS,
4100,7650,2877.500000,32,1,LIX,11,0.122093,2.600000,0.085761,LAS,
4100,7670,2877.500000,52,1,LIX,12,0.164469,2.600000,0.121290,OXBL,
4100,7650,2892.500000,51,1,LIX,11,0.124666,2.600000,0.079638,LAS,
4120,7650,2892.500000,-99,1,LIX,12,0.158565,2.600000,0.113450,OXBL,
4100,7670,2892.500000,47,1,LIX,22,0.224860,2.600000,0.166219,OXML,
4120,7670,2892.500000,115,31,OXI,22,0.292339,2.600000,0.230941,OXML,
3860,7690,2892.500000,165,3,OXI,22,0.334507,2.600000,0.210192,OXML,
3880,7690,2892.500000,127,3,OXI,23,0.523317,2.600000,0.397984,OXAL,
3860,7710,2892.500000,122,3,OXI,22,0.328958,2.600000,0.256322,OXML,
3880,7710,2892.500000,70,1,LIX,22,0.398825,2.600000,0.273701,OXML,
3920,7690,2877.500000,96,31,OXI,22,0.373910,2.600000,0.287281,OXML,
3920,7710,2877.500000,133,31,OXI,23,0.487071,2.600000,0.394292,OXAL,
3900,7690,2892.500000,61,3,OXI,23,0.691356,2.600000,0.528201,OXAL,
3920,7690,2892.500000,100,3,OXI,23,0.910421,2.600000,0.793808,OXAL,
3900,7710,2892.500000,82,3,OXI,23,0.656839,2.600000,0.506618,OXAL,
3920,7710,2892.500000,112,3,OXI,23,0.734403,2.600000,0.597067,OXAL,
3940,7690,2877.500000,1150,32,OXI,23,0.489168,2.600000,0.404457,OXAL,
3960,7690,2877.500000,1289,31,OXI,23,0.783905,2.600000,0.676468,OXAL,
3940,7710,2877.500000,567,3,OXI,23,0.462294,2.600000,0.383512,OXAL,
3960,7710,2877.500000,733,31,OXI,23,0.637164,2.600000,0.571547,OXAL,
3940,7690,2892.500000,158,3,OXI,23,0.695249,2.600000,0.559537,OXAL,
3960,7690,2892.500000,268,3,OXI,23,0.625206,2.600000,0.511056,OXAL,
3940,7710,2892.500000,152,3,OXI,23,1.003381,2.600000,0.878240,OXAL,
3960,7710,2892.500000,353,3,OXI,23,0.921124,2.600000,0.780241,OXAL,
3980,7690,2877.500000,367,31,OXI,22,0.376994,2.600000,0.298389,OXML,
4000,7690,2877.500000,74,3,OXI,22,0.293386,2.600000,0.212576,OXML,
3980,7710,2877.500000,154,3,OXI,22,0.229958,2.600000,0.149830,OXML,
4000,7710,2877.500000,125,31,OXI,22,0.305875,2.600000,0.226596,OXML,
3980,7690,2892.500000,360,3,OXI,23,0.585978,2.600000,0.476473,OXAL,
4000,7690,2892.500000,40,3,OXI,22,0.308531,2.600000,0.233777,OXML,
3980,7710,2892.500000,739,3,OXI,23,0.740085,2.600000,0.607698,OXAL,
4000,7710,2892.500000,54,3,OXI,22,0.385585,2.600000,0.305540,OXML,
4020,7690,2877.500000,148,31,OXI,22,0.385160,2.600000,0.285992,OXML,
4040,7690,2877.500000,94,31,OXI,22,0.399478,2.600000,0.300927,OXML,
4020,7710,2877.500000,80,31,OXI,23,0.405634,2.600000,0.321590,OXAL,
4040,7710,2877.500000,274,31,OXI,23,0.516617,2.600000,0.425571,OXAL,
4020,7690,2892.500000,81,3,OXI,23,0.611459,2.600000,0.533483,OXAL,
4040,7690,2892.500000,183,3,OXI,23,0.720492,2.600000,0.612681,OXAL,
4020,7710,2892.500000,40,3,OXI,23,0.665421,2.600000,0.576356,OXAL,
4040,7710,2892.500000,276,3,OXI,23,0.889604,2.600000,0.776750,OXAL,
4060,7690,2877.500000,98,1,LIX,22,0.224057,2.600000,0.162134,OXML,
4080,7690,2877.500000,153,31,OXI,22,0.355677,2.600000,0.283513,OXML,
4060,7710,2877.500000,562,1,LIX,23,0.507188,2.600000,0.423562,OXAL,
4080,7710,2877.500000,279,1,LIX,22,0.325668,2.600000,0.262381,OXML,
4060,7690,2892.500000,116,3,OXI,23,0.547384,2.600000,0.461118,OXAL,
4080,7690,2892.500000,351,3,OXI,12,0.191200,2.600000,0.136619,OXBL,
4060,7710,2892.500000,382,3,OXI,23,1.324803,2.600000,1.209893,OXAL,
4080,7710,2892.500000,130,3,OXI,23,0.447087,2.600000,0.381601,OXAL,
4100,7690,2877.500000,140,66,NULL,22,0.395648,2.600000,0.301345,OXML,
4100,7710,2877.500000,135,1,LIX,12,0.192819,2.600000,0.102425,OXBL,
4100,7690,2892.500000,125,1,LIX,11,0.117079,2.600000,0.069485,LAS,
4120,7690,2892.500000,81,1,LIX,12,0.162436,2.600000,0.098923,OXBL,
4100,7710,2892.500000,120,1,LIX,22,0.348893,2.600000,0.202510,OXML,
4120,7710,2892.500000,108,1,LIX,11,0.084805,2.600000,0.027590,LAS,
3880,7730,2892.500000,74,3,OXI,22,0.269090,2.600000,0.164076,OXML,
3900,7730,2892.500000,91,3,OXI,23,0.428871,2.600000,0.305563,OXAL,
3920,7730,2892.500000,50,3,OXI,23,0.747189,2.600000,0.643731,OXAL,
3900,7750,2892.500000,52,3,OXI,22,0.321956,2.600000,0.222770,OXML,
3920,7750,2892.500000,66,3,OXI,23,0.580702,2.600000,0.454587,OXAL,
3940,7730,2877.500000,133,3,OXI,22,0.314502,2.600000,0.221783,OXML,
3960,7730,2877.500000,718,31,OXI,22,0.326373,2.600000,0.262714,OXML,
3960,7750,2877.500000,142,1,LIX,12,0.192148,2.600000,0.139410,OXBL,
3940,7730,2892.500000,112,3,OXI,23,0.484364,2.600000,0.377935,OXAL,
3960,7730,2892.500000,812,3,OXI,23,0.715174,2.600000,0.512001,OXAL,
3940,7750,2892.500000,91,3,OXI,23,0.547333,2.600000,0.420628,OXAL,
3960,7750,2892.500000,277,3,OXI,22,0.316806,2.600000,0.244671,OXML,
3980,7730,2877.500000,198,1,LIX,22,0.217645,2.600000,0.145129,OXML,
4000,7730,2877.500000,268,31,OXI,22,0.312463,2.600000,0.237695,OXML,
3980,7750,2877.500000,233,31,OXI,22,0.275446,2.600000,0.199263,OXML,
4000,7750,2877.500000,283,1,LIX,12,0.183119,2.600000,0.125155,OXBL,
3980,7730,2892.500000,462,3,OXI,23,0.407950,2.600000,0.297179,OXAL,
4000,7730,2892.500000,44,1,LIX,22,0.307194,2.600000,0.206363,OXML,
3980,7750,2892.500000,309,3,OXI,23,0.621056,2.600000,0.526520,OXAL,
4000,7750,2892.500000,154,3,OXI,22,0.290900,2.600000,0.186098,OXML,
4020,7730,2877.500000,251,31,OXI,22,0.380327,2.600000,0.300240,OXML,
4040,7730,2877.500000,174,31,OXI,23,0.508313,2.600000,0.414873,OXAL,
4020,7750,2877.500000,151,31,OXI,22,0.322301,2.600000,0.247926,OXML,
4040,7750,2877.500000,108,31,OXI,22,0.350026,2.600000,0.277554,OXML,
4020,7730,2892.500000,150,3,OXI,23,0.485006,2.600000,0.386120,OXAL,
4040,7730,2892.500000,222,3,OXI,23,0.888819,2.600000,0.779461,OXAL,
4020,7750,2892.500000,135,3,OXI,23,0.545237,2.600000,0.437887,OXAL,
4040,7750,2892.500000,151,3,OXI,23,0.756344,2.600000,0.599720,OXAL,
4060,7730,2877.500000,261,31,OXI,23,0.616611,2.600000,0.525949,OXAL,
4080,7730,2877.500000,123,31,OXI,23,0.632287,2.600000,0.555067,OXAL,
4060,7750,2877.500000,68,31,OXI,23,0.580804,2.600000,0.505224,OXAL,
4080,7750,2877.500000,42,31,OXI,23,0.416690,2.600000,0.339714,OXAL,
4060,7730,2892.500000,109,3,OXI,23,0.455359,2.600000,0.377680,OXAL,
4080,7730,2892.500000,45,3,OXI,23,0.575204,2.600000,0.492378,OXAL,
4060,7750,2892.500000,48,3,OXI,23,0.903653,2.600000,0.793655,OXAL,
4080,7750,2892.500000,77,3,OXI,23,0.742491,2.600000,0.639649,OXAL,
4100,7730,2877.500000,144,1,LIX,22,0.252046,2.600000,0.177566,OXML,
4100,7750,2877.500000,46,31,OXI,23,0.417514,2.600000,0.324334,OXAL,
4100,7730,2892.500000,78,31,OXI,23,0.472326,2.600000,0.378235,OXAL,
4120,7730,2892.500000,96,1,LIX,12,0.173114,2.600000,0.091713,OXBL,
4100,7750,2892.500000,124,3,OXI,23,0.548392,2.600000,0.456998,OXAL,
4120,7750,2892.500000,277,1,LIX,11,0.141534,2.600000,0.093295,LAS,
3920,7770,2877.500000,70,31,OXI,23,0.598123,2.600000,0.482360,OXAL,
3900,7770,2892.500000,78,3,OXI,12,0.197048,2.600000,0.112327,OXBL,
3920,7770,2892.500000,103,1,LIX,22,0.331544,2.600000,0.226777,OXML,
3920,7790,2892.500000,66,3,OXI,23,0.426670,2.600000,0.333749,OXAL,
3940,7770,2877.500000,123,1,LIX,22,0.307448,2.600000,0.224425,OXML,
3960,7770,2877.500000,187,1,LIX,22,0.224810,2.600000,0.173685,OXML,
3940,7790,2877.500000,127,31,OXI,23,0.731353,2.600000,0.585162,OXAL,
3960,7790,2877.500000,254,31,OXI,23,0.498398,2.600000,0.397317,OXAL,
3940,7770,2892.500000,166,3,OXI,23,0.777654,2.600000,0.657915,OXAL,
3960,7770,2892.500000,142,3,OXI,23,1.010441,2.600000,0.862795,OXAL,
3940,7790,2892.500000,46,3,OXI,23,0.695566,2.600000,0.587753,OXAL,
3960,7790,2892.500000,92,3,OXI,23,0.595977,2.600000,0.461775,OXAL,
3980,7770,2877.500000,224,1,LIX,22,0.229223,2.600000,0.186230,OXML,
4000,7770,2877.500000,321,31,OXI,22,0.319695,2.600000,0.245154,OXML,
3980,7790,2877.500000,173,1,LIX,22,0.280482,2.600000,0.226292,OXML,
4000,7790,2877.500000,344,1,LIX,22,0.286245,2.600000,0.228523,OXML,
3980,7770,2892.500000,190,3,OXI,23,0.486987,2.600000,0.398799,OXAL,
4000,7770,2892.500000,174,3,OXI,23,0.497225,2.600000,0.406187,OXAL,
3980,7790,2892.500000,99,3,OXI,23,0.637546,2.600000,0.548013,OXAL,
4000,7790,2892.500000,228,3,OXI,23,0.417501,2.600000,0.330368,OXAL,
4020,7770,2877.500000,197,31,OXI,23,0.594622,2.600000,0.520148,OXAL,
4040,7770,2877.500000,259,31,OXI,23,0.735733,2.600000,0.643265,OXAL,
4020,7790,2877.500000,455,31,OXI,22,0.308027,2.600000,0.239559,OXML,
4040,7790,2877.500000,135,31,OXI,23,0.626620,2.600000,0.543306,OXAL,
4020,7770,2892.500000,107,3,OXI,23,0.679698,2.600000,0.568706,OXAL,
4040,7770,2892.500000,267,3,OXI,23,1.079605,2.600000,0.932558,OXAL,
4020,7790,2892.500000,102,3,OXI,23,0.465656,2.600000,0.358749,OXAL,
4040,7790,2892.500000,272,3,OXI,23,0.873582,2.600000,0.714762,OXAL,
4060,7770,2877.500000,109,31,OXI,23,0.615813,2.600000,0.543715,OXAL,
4080,7770,2877.500000,46,31,OXI,22,0.302147,2.600000,0.244586,OXML,
4060,7790,2877.500000,76,31,OXI,23,0.615306,2.600000,0.535219,OXAL,
4080,7790,2877.500000,72,31,OXI,23,0.783138,2.600000,0.700471,OXAL,
4060,7770,2892.500000,114,3,OXI,23,0.945406,2.600000,0.797700,OXAL,
4080,7770,2892.500000,440,3,OXI,23,1.296967,2.600000,1.134376,OXAL,
4060,7790,2892.500000,126,3,OXI,23,0.834424,2.600000,0.696223,OXAL,
4080,7790,2892.500000,264,3,OXI,23,0.790113,2.600000,0.620021,OXAL,
4100,7770,2877.500000,35,31,OXI,23,0.549700,2.600000,0.447307,OXAL,
4120,7770,2877.500000,46,32,OXI,22,0.250219,2.600000,0.181957,OXML,
4100,7790,2877.500000,70,31,OXI,23,0.508423,2.600000,0.419727,OXAL,
4120,7790,2877.500000,87,3,OXI,22,0.323397,2.600000,0.256394,OXML,
4100,7770,2892.500000,51,3,OXI,23,0.850039,2.600000,0.759381,OXAL,
4120,7770,2892.500000,61,31,OXI,22,0.333989,2.600000,0.257358,OXML,
4100,7790,2892.500000,57,31,OXI,23,0.787467,2.600000,0.665019,OXAL,
4120,7790,2892.500000,48,31,OXI,23,0.444126,2.600000,0.359238,OXAL,
3940,7810,2877.500000,105,31,OXI,23,0.925979,2.600000,0.762071,OXAL,
3960,7810,2877.500000,83,31,OXI,23,0.843308,2.600000,0.713659,OXAL,
3940,7810,2892.500000,67,3,OXI,23,0.698240,2.600000,0.593848,OXAL,
3960,7810,2892.500000,61,3,OXI,23,0.651405,2.600000,0.548225,OXAL,
3960,7830,2892.500000,46,3,OXI,23,0.730000,2.600000,0.638473,OXAL,
3980,7810,2877.500000,118,31,OXI,23,0.498850,2.600000,0.413817,OXAL,
4000,7810,2877.500000,342,1,LIX,22,0.325244,2.600000,0.258970,OXML,
3980,7830,2877.500000,43,31,OXI,23,0.676150,2.600000,0.604587,OXAL,
4000,7830,2877.500000,127,31,OXI,22,0.394482,2.600000,0.327607,OXML,
3980,7810,2892.500000,75,3,OXI,23,0.611959,2.600000,0.506182,OXAL,
4000,7810,2892.500000,235,3,OXI,23,0.647455,2.600000,0.543721,OXAL,
3980,7830,2892.500000,49,3,OXI,23,0.682755,2.600000,0.588314,OXAL,
4000,7830,2892.500000,234,3,OXI,23,0.489997,2.600000,0.399324,OXAL,
4020,7810,2877.500000,491,31,OXI,22,0.342456,2.600000,0.286680,OXML,
4040,7810,2877.500000,158,3,OXI,22,0.285635,2.600000,0.187811,OXML,
4020,7830,2877.500000,686,31,OXI,22,0.295399,2.600000,0.243306,OXML,
4040,7830,2877.500000,398,31,OXI,22,0.327250,2.600000,0.260354,OXML,
4020,7810,2892.500000,246,3,OXI,23,0.557170,2.600000,0.451225,OXAL,
