xcentre,ycentre,zcentre,mot_gc,zmin_gc,zmint,oretype_gc,cut_gc,dens,cus_gc,oretypet
3980,10570,2652.5,0.027777,8,SSF,45,0.756183,2.6,0.078881,SCHAL
4000,10570,2652.5,0.030554,8,SSF,45,0.944528,2.6,0.09084,SCHAL
3980,10590,2652.5,0.029039,32,OXI,23,0.693865,2.6,0.262855,OXAL
4000,10590,2652.5,0.040456,8,SSF,43,1.051701,2.6,0.155493,SASOL
4020,10570,2652.5,0.041195,7,SSD,43,0.777924,2.6,0.131496,SASOL
4040,10570,2652.5,0.018745,2,MIX,33,0.674456,2.6,0.219679,MXAL
4020,10590,2652.5,0.04312,7,SSD,43,0.663761,2.6,0.134748,SASOL
4040,10590,2652.5,0.021411,2,MIX,33,0.564054,2.6,0.151876,MXAL
4060,10570,2652.5,0.035624,2,MIX,33,0.641029,2.6,0.244798,MXAL
4060,10590,2652.5,0.026254,2,MIX,33,0.549572,2.6,0.138529,MXAL
3660,10610,2652.5,0.007627,1,LIX,32,0.399586,2.6,0.099301,MXML
3680,10610,2652.5,0.01059,1,LIX,11,0.143138,2.6,0.065495,LAS
3660,10630,2652.5,0.003966,8,SSF,33,0.514193,2.6,0.150024,MXAL
3680,10630,2652.5,0.019892,8,SSF,23,0.458309,2.6,0.135146,OXAL
3700,10610,2637.5,0.008076,-99,NULL,33,0.413526,2.6,0.160042,MXAL
3720,10630,2637.5,0.009066,-99,NULL,32,0.352135,2.6,0.091684,MXML
3700,10610,2652.5,0.006906,32,OXI,22,0.317147,2.6,0.176383,OXML
3720,10610,2652.5,0.00792,32,OXI,22,0.303159,2.6,0.155282,OXML
3700,10630,2652.5,0.006217,32,OXI,23,0.404784,2.6,0.14242,OXAL
3720,10630,2652.5,0.004501,32,OXI,22,0.273077,2.6,0.175551,OXML
3740,10610,2637.5,0.014291,-99,NULL,33,0.741869,2.6,0.182808,MXAL
3760,10610,2637.5,0.011979,-99,NULL,43,0.445893,2.6,0.054876,SASOL
3760,10630,2637.5,0.016695,-99,NULL,45,0.48462,2.6,0.049694,SCHAL
3740,10610,2652.5,0.00646,2,MIX,33,0.414062,2.6,0.180829,MXAL
3760,10610,2652.5,0.010535,2,MIX,33,0.439057,2.6,0.132215,MXAL
3740,10630,2652.5,0.005056,2,MIX,32,0.336062,2.6,0.126924,MXML
3760,10630,2652.5,0.004908,2,MIX,32,0.361921,2.6,0.121176,MXML
3780,10610,2637.5,0.012353,-99,NULL,45,0.465654,2.6,0.025138,SCHAL
3800,10610,2637.5,0.017091,-99,NULL,45,0.587462,2.6,0.020754,SCHAL
3780,10630,2637.5,0.031786,-99,NULL,45,0.454056,2.6,0.029674,SCHAL
3800,10630,2637.5,0.010865,-99,NULL,44,0.42472,2.6,0.019397,SCHBL
3780,10610,2652.5,0.01127,7,SSD,43,0.498329,2.6,0.064953,SASOL
3800,10610,2652.5,0.019305,62,BO,45,0.500231,2.6,0.035033,SCHAL
3800,10630,2652.5,0.007014,61,CPY,44,0.302734,2.6,0.023581,SCHBL
3820,10610,2637.5,0.027805,-99,NULL,45,0.497533,2.6,0.037177,SCHAL
3840,10610,2637.5,0.042512,-99,NULL,45,0.462998,2.6,0.045788,SCHAL
3820,10630,2637.5,0.014991,-99,NULL,44,0.411195,2.6,0.023689,SCHBL
3840,10630,2637.5,0.012744,-99,NULL,41,0.268106,2.6,0.019152,SBL
3820,10610,2652.5,0.019964,63,NULL,45,0.507676,2.6,0.041205,SCHAL
3840,10610,2652.5,0.008449,61,CPY,45,0.567425,2.6,0.041825,SCHAL
3820,10630,2652.5,0.006999,61,CPY,45,0.463536,2.6,0.035255,SCHAL
3840,10630,2652.5,0.004493,61,CPY,45,0.603897,2.6,0.04816,SCHAL
3860,10610,2637.5,0.032513,-99,NULL,45,0.46063,2.6,0.048785,SCHAL
3880,10610,2637.5,0.010006,-99,NULL,45,0.706968,2.6,0.075278,SCHAL
3880,10630,2637.5,0.012505,-99,NULL,45,0.660206,2.6,0.041546,SCHAL
3860,10610,2652.5,0.045401,7,SSD,45,0.507973,2.6,0.050244,SCHAL
3880,10610,2652.5,0.020615,8,SSF,45,0.680013,2.6,0.072194,SCHAL
3860,10630,2652.5,-99,8,SSF,45,0.499156,2.6,0.049005,SCHAL
3880,10630,2652.5,0.022152,61,CPY,45,0.682327,2.6,0.055408,SCHAL
3920,10610,2637.5,0.018371,-99,NULL,45,0.626169,2.6,0.06649,SCHAL
3900,10630,2637.5,0.017317,-99,NULL,45,0.720715,2.6,0.065396,SCHAL
3920,10630,2637.5,0.035741,-99,NULL,33,1.045379,2.6,0.28724,MXAL
3900,10610,2652.5,0.017914,2,MIX,43,0.65659,2.6,0.158847,SASOL
3920,10610,2652.5,0.021257,8,SSF,43,0.714746,2.6,0.131668,SASOL
3900,10630,2652.5,0.01582,61,CPY,45,0.975267,2.6,0.09526,SCHAL
3920,10630,2652.5,0.024717,2,MIX,33,0.968843,2.6,0.182343,MXAL
3940,10610,2637.5,0.0164,-99,NULL,43,0.501466,2.6,0.074299,SASOL
3960,10610,2637.5,0.036297,-99,NULL,33,0.513879,2.6,0.116081,MXAL
3940,10630,2637.5,0.012748,-99,NULL,43,0.562929,2.6,0.115673,SASOL
3960,10630,2637.5,0.013814,-99,NULL,33,0.596631,2.6,0.113013,MXAL
3940,10610,2652.5,0.014943,8,SSF,43,0.546867,2.6,0.116459,SASOL
3960,10610,2652.5,0.015883,3,OXI,23,0.656006,2.6,0.293723,OXAL
3940,10630,2652.5,0.019256,8,SSF,43,0.445001,2.6,0.105183,SASOL
3960,10630,2652.5,0.0189,2,MIX,33,0.651227,2.6,0.192137,MXAL
3980,10610,2637.5,0.036287,-99,NULL,33,1.222978,2.6,0.257052,MXAL
4000,10610,2637.5,0.035088,-99,NULL,33,0.738152,2.6,0.110966,MXAL
3980,10630,2637.5,0.033059,-99,NULL,33,0.817423,2.6,0.190803,MXAL
4000,10630,2637.5,0.041459,-99,NULL,45,0.726593,2.6,0.082038,SCHAL
3980,10610,2652.5,0.018161,3,OXI,23,0.579852,2.6,0.333827,OXAL
4000,10610,2652.5,0.033347,8,SSF,43,0.734991,2.6,0.125192,SASOL
3980,10630,2652.5,0.015604,2,MIX,33,0.714836,2.6,0.236353,MXAL
4000,10630,2652.5,0.032338,8,SSF,43,0.828686,2.6,0.125892,SASOL
4020,10610,2652.5,0.052255,62,BO,33,0.668011,2.6,0.135132,MXAL
4040,10610,2652.5,0.020096,62,BO,45,0.55119,2.6,0.037146,SCHAL
4020,10630,2652.5,0.029778,64,NULL,45,0.602745,2.6,0.06067,SCHAL
4040,10630,2652.5,0.038069,2,MIX,45,0.572245,2.6,0.066965,SCHAL
4060,10610,2652.5,0.02073,62,BO,45,0.46488,2.6,0.04311,SCHAL
4080,10610,2652.5,0.051175,2,MIX,43,0.552099,2.6,0.132801,SASOL
4060,10630,2652.5,0.012755,2,MIX,33,0.584207,2.6,0.139108,MXAL
4080,10630,2652.5,0.022391,2,MIX,33,0.578265,2.6,0.278277,MXAL
3640,10650,2652.5,0.006586,2,MIX,33,0.45322,2.6,0.131857,MXAL
3640,10670,2652.5,0.007785,8,SSF,23,0.559548,2.6,0.173334,OXAL
3660,10650,2652.5,0.005048,8,SSF,43,0.399976,2.6,0.099072,SASOL
3680,10650,2652.5,0.00459,2,MIX,33,0.498912,2.6,0.138237,MXAL
3660,10670,2652.5,0.005289,32,OXI,22,0.385464,2.6,0.164414,OXML
3680,10670,2652.5,0.005972,8,SSF,43,0.425854,2.6,0.099928,SASOL
3720,10650,2637.5,0.010243,-99,NULL,32,0.295021,2.6,0.055871,MXML
3720,10670,2637.5,0.004633,-99,NULL,41,0.227397,2.6,0.022164,SBL
3700,10650,2652.5,0.010207,2,MIX,32,0.360967,2.6,0.120887,MXML
3720,10650,2652.5,0.009093,2,MIX,32,0.36257,2.6,0.091809,MXML
3700,10670,2652.5,0.004915,8,SSF,43,0.309101,2.6,0.073047,SASOL
3720,10670,2652.5,0.004575,62,BO,41,0.264829,2.6,0.029764,SBL
3740,10650,2637.5,0.006843,-99,NULL,41,0.248518,2.6,0.038247,SBL
3760,10650,2637.5,0.008373,-99,NULL,44,0.34431,2.6,0.032463,SCHBL
3740,10670,2637.5,0.00668,-99,NULL,41,0.282492,2.6,0.023716,SBL
3760,10670,2637.5,0.006022,-99,NULL,44,0.325839,2.6,0.021719,SCHBL
3740,10650,2652.5,0.005148,62,BO,32,0.275279,2.6,0.075779,MXML
3760,10650,2652.5,0.004626,7,SSD,44,0.382383,2.6,0.041578,SCHBL
3740,10670,2652.5,0.005041,62,BO,41,0.266282,2.6,0.036643,SBL
3760,10670,2652.5,0.004198,7,SSD,44,0.355797,2.6,0.038777,SCHBL
3780,10650,2637.5,0.008909,-99,NULL,45,0.510609,2.6,0.031728,SCHAL
3800,10650,2637.5,0.012242,-99,NULL,44,0.398371,2.6,0.016831,SCHBL
3780,10670,2637.5,0.013862,-99,NULL,45,0.522832,2.6,0.043228,SCHAL
3800,10670,2637.5,0.008328,-99,NULL,44,0.386866,2.6,0.01087,SCHBL
3800,10650,2652.5,0.004964,61,CPY,44,0.313808,2.6,0.028637,SCHBL
3800,10670,2652.5,0.015613,63,NULL,44,0.439604,2.6,0.037294,SCHBL
3820,10650,2637.5,0.011944,-99,NULL,44,0.317249,2.6,0.015892,SCHBL
3840,10650,2637.5,0.007768,-99,NULL,41,0.248133,2.6,0.01431,SBL
3820,10670,2637.5,0.02508,-99,NULL,45,0.629703,2.6,0.021445,SCHAL
3840,10670,2637.5,0.035551,-99,NULL,45,0.555498,2.6,0.033393,SCHAL
3820,10650,2652.5,0.006719,61,CPY,44,0.38611,2.6,0.028379,SCHBL
3840,10650,2652.5,0.007705,61,CPY,44,0.379937,2.6,0.036303,SCHBL
3820,10670,2652.5,0.007371,61,CPY,45,0.568809,2.6,0.036672,SCHAL
3840,10670,2652.5,0.010992,7,SSD,45,0.681925,2.6,0.052322,SCHAL
3860,10650,2637.5,-99,-99,NULL,45,0.757958,2.6,0.042145,SCHAL
3880,10650,2637.5,0.051792,-99,NULL,45,0.746938,2.6,0.042448,SCHAL
3860,10670,2637.5,0.026653,-99,NULL,45,0.745712,2.6,0.040362,SCHAL
3880,10670,2637.5,0.018993,-99,NULL,45,0.747346,2.6,0.048841,SCHAL
3860,10650,2652.5,0.023759,63,NULL,45,0.529241,2.6,0.051695,SCHAL
3880,10650,2652.5,0.042099,7,SSD,45,0.73099,2.6,0.06154,SCHAL
3860,10670,2652.5,0.014022,2,MIX,33,0.562366,2.6,0.122545,MXAL
3880,10670,2652.5,0.0174,8,SSF,43,0.543512,2.6,0.073578,SASOL
3900,10650,2637.5,0.017846,-99,NULL,45,0.719515,2.6,0.06949,SCHAL
3920,10650,2637.5,0.01767,-99,NULL,43,0.620423,2.6,0.084024,SASOL
3900,10670,2637.5,0.026381,63,NULL,45,0.967222,2.6,0.070708,SCHAL
3920,10670,2637.5,0.013475,-99,NULL,45,0.998169,2.6,0.117609,SCHAL
3900,10650,2652.5,0.015429,8,SSF,45,0.980588,2.6,0.116586,SCHAL
3920,10650,2652.5,0.016371,2,MIX,33,0.948129,2.6,0.151987,MXAL
3900,10670,2652.5,0.025435,7,SSD,45,0.799951,2.6,0.090051,SCHAL
3920,10670,2652.5,0.018468,8,SSF,43,0.899362,2.6,0.124721,SASOL
3940,10650,2637.5,0.012896,-99,NULL,23,0.565179,2.6,0.132689,OXAL
3960,10650,2637.5,0.011711,-99,NULL,43,0.579049,2.6,0.181015,SASOL
3940,10670,2637.5,0.012526,-99,NULL,43,0.857462,2.6,0.118257,SASOL
3960,10670,2637.5,0.011238,-99,NULL,43,0.784733,2.6,0.119172,SASOL
3940,10650,2652.5,0.018408,2,MIX,33,0.559984,2.6,0.182677,MXAL
3960,10650,2652.5,0.013978,2,MIX,33,0.612741,2.6,0.224361,MXAL
3940,10670,2652.5,0.010734,2,MIX,33,0.514588,2.6,0.133978,MXAL
3960,10670,2652.5,0.010853,2,MIX,33,0.590362,2.6,0.143596,MXAL
3980,10650,2637.5,0.037412,-99,NULL,33,0.670126,2.6,0.231367,MXAL
4000,10650,2637.5,0.036904,-99,NULL,33,0.650711,2.6,0.18268,MXAL
3980,10670,2637.5,0.01536,-99,NULL,33,0.784804,2.6,0.158658,MXAL
4000,10670,2637.5,0.026518,-99,NULL,43,0.691795,2.6,0.133008,SASOL
3980,10650,2652.5,0.018554,2,MIX,33,0.541889,2.6,0.270115,MXAL
4000,10650,2652.5,0.034568,8,SSF,43,0.629537,2.6,0.131863,SASOL
3980,10670,2652.5,0.012236,2,MIX,43,0.612219,2.6,0.235569,SASOL
4000,10670,2652.5,0.024961,2,MIX,33,0.774991,2.6,0.185013,MXAL
4020,10650,2637.5,0.027162,-99,NULL,43,0.613658,2.6,0.088071,SASOL
4020,10670,2637.5,0.036709,-99,NULL,33,0.711736,2.6,0.170636,MXAL
4020,10650,2652.5,0.031393,2,MIX,33,0.591568,2.6,0.110981,MXAL
4040,10650,2652.5,0.050749,62,BO,42,0.586457,2.6,0.059936,SAARC
4020,10670,2652.5,0.030448,8,SSF,43,0.602042,2.6,0.103526,SASOL
4040,10670,2652.5,0.028518,2,MIX,33,0.668842,2.6,0.180884,MXAL
4060,10650,2652.5,0.025637,2,MIX,33,0.793439,2.6,0.305802,MXAL
4080,10650,2652.5,0.006564,2,MIX,33,0.663144,2.6,0.163641,MXAL
4060,10670,2652.5,0.010902,7,SSD,43,0.755102,2.6,0.276459,SASOL
4080,10670,2652.5,0.008646,7,SSD,23,1.077642,2.6,0.71172,OXAL
3660,10690,2652.5,0.011965,32,OXI,33,0.55194,2.6,0.387068,MXAL
3680,10690,2652.5,0.005998,8,SSF,43,0.485727,2.6,0.120107,SASOL
3660,10710,2652.5,0.008128,8,SSF,23,0.586627,2.6,0.253939,OXAL
3680,10710,2652.5,0.013222,8,SSF,43,0.615113,2.6,0.103353,SASOL
3700,10690,2637.5,0.007274,-99,NULL,44,0.389392,2.6,0.043079,SCHBL
3720,10690,2637.5,0.011765,-99,NULL,41,0.205928,2.6,0.014432,SBL
3700,10710,2637.5,0.004367,-99,NULL,44,0.366778,2.6,0.034456,SCHBL
3720,10710,2637.5,0.011303,-99,NULL,44,0.3267,2.6,0.029456,SCHBL
3700,10690,2652.5,0.003528,8,SSF,44,0.397658,2.6,0.045961,SCHBL
3720,10690,2652.5,0.003766,62,BO,41,0.269154,2.6,0.028432,SBL
3700,10710,2652.5,0.006164,8,SSF,45,0.463907,2.6,0.049182,SCHAL
3720,10710,2652.5,0.005451,63,NULL,44,0.308651,2.6,0.027832,SCHBL
3740,10690,2637.5,0.007981,-99,NULL,41,0.266735,2.6,0.023588,SBL
3760,10690,2637.5,0.004142,-99,NULL,41,0.289627,2.6,0.017834,SBL
3740,10710,2637.5,0.005792,-99,NULL,41,0.21951,2.6,0.014461,SBL
3760,10710,2637.5,0.003516,-99,NULL,41,0.268271,2.6,0.017702,SBL
3740,10690,2652.5,0.004427,2,MIX,32,0.23146,2.6,0.075259,MXML
3760,10690,2652.5,0.003318,62,BO,44,0.319947,2.6,0.036609,SCHBL
3740,10710,2652.5,0.004734,94,NULL,41,0.19419,2.6,0.017001,SBL
3760,10710,2652.5,0.004388,62,BO,41,0.282337,2.6,0.025727,SBL
3780,10690,2637.5,0.011018,-99,NULL,44,0.411365,2.6,0.020944,SCHBL
3800,10690,2637.5,0.01209,-99,NULL,45,0.525374,2.6,0.020855,SCHAL
3780,10710,2637.5,0.007786,-99,NULL,44,0.444876,2.6,0.024187,SCHBL
3800,10710,2637.5,0.017307,-99,NULL,45,0.637239,2.6,0.030935,SCHAL
3780,10690,2652.5,0.004875,7,SSD,44,0.338004,2.6,0.036736,SCHBL
3800,10690,2652.5,0.01944,61,CPY,45,0.581156,2.6,0.046185,SCHAL
3780,10710,2652.5,0.004863,7,SSD,44,0.333868,2.6,0.03255,SCHBL
3800,10710,2652.5,0.016089,7,SSD,45,0.572322,2.6,0.042116,SCHAL
3820,10690,2637.5,0.019506,-99,NULL,45,0.618201,2.6,0.049353,SCHAL
3840,10690,2637.5,0.041477,-99,NULL,45,0.472158,2.6,0.052025,SCHAL
3820,10710,2637.5,0.016849,-99,NULL,45,0.548575,2.6,0.040694,SCHAL
3840,10710,2637.5,0.013856,2,MIX,43,0.59646,2.6,0.072308,SASOL
3820,10690,2652.5,0.004873,61,CPY,45,0.627595,2.6,0.039605,SCHAL
3840,10690,2652.5,0.013312,8,SSF,45,0.58604,2.6,0.065107,SCHAL
3820,10710,2652.5,0.010587,62,BO,45,0.722242,2.6,0.048489,SCHAL
3840,10710,2652.5,0.021706,2,MIX,33,0.587427,2.6,0.083147,MXAL
3860,10690,2637.5,0.013708,-99,NULL,45,0.757519,2.6,0.04965,SCHAL
3880,10690,2637.5,0.02267,63,NULL,45,0.777241,2.6,0.038049,SCHAL
3860,10710,2637.5,0.013717,62,BO,43,0.641565,2.6,0.089187,SASOL
3880,10710,2637.5,0.016024,63,NULL,45,0.59594,2.6,0.033388,SCHAL
3860,10690,2652.5,0.018629,2,MIX,33,0.587647,2.6,0.151281,MXAL
3880,10690,2652.5,0.033618,7,SSD,45,0.635998,2.6,0.063452,SCHAL
3860,10710,2652.5,0.022623,2,MIX,33,0.578945,2.6,0.164901,MXAL
3880,10710,2652.5,0.035291,62,BO,45,0.561218,2.6,0.038262,SCHAL
3900,10690,2637.5,0.027288,63,NULL,45,0.507221,2.6,0.031674,SCHAL
3920,10690,2637.5,0.016369,-99,NULL,45,0.576777,2.6,0.046513,SCHAL
3900,10710,2637.5,0.010659,63,NULL,45,0.676715,2.6,0.032475,SCHAL
3920,10710,2637.5,0.010208,62,BO,45,0.56917,2.6,0.05607,SCHAL
3900,10690,2652.5,0.082827,8,SSF,43,0.492998,2.6,0.07065,SASOL
3920,10690,2652.5,0.018725,8,SSF,45,0.960517,2.6,0.079842,SCHAL
3900,10710,2652.5,0.022479,62,BO,45,0.633071,2.6,0.036107,SCHAL
3920,10710,2652.5,0.009435,7,SSD,45,0.605417,2.6,0.047253,SCHAL
3940,10690,2637.5,0.01293,-99,NULL,45,0.621099,2.6,0.068066,SCHAL
3960,10690,2637.5,0.009448,-99,NULL,43,0.59224,2.6,0.09359,SASOL
3940,10710,2637.5,0.015222,7,SSD,45,0.657435,2.6,0.067353,SCHAL
3960,10710,2637.5,0.011706,-99,NULL,43,0.617631,2.6,0.084801,SASOL
3940,10690,2652.5,0.014486,2,MIX,33,0.428694,2.6,0.160729,MXAL
3960,10690,2652.5,0.010046,2,MIX,32,0.383624,2.6,0.139469,MXML
3940,10710,2652.5,0.010775,8,SSF,45,0.996357,2.6,0.091439,SCHAL
3960,10710,2652.5,0.011662,8,SSF,43,0.620171,2.6,0.087471,SASOL
3980,10690,2637.5,0.01105,-99,NULL,43,0.624646,2.6,0.095016,SASOL
4000,10690,2637.5,0.017172,-99,NULL,33,0.61583,2.6,0.183251,MXAL
3980,10710,2637.5,0.010807,-99,NULL,33,0.590717,2.6,0.089724,MXAL
4000,10710,2637.5,0.012014,-99,NULL,43,0.41085,2.6,0.04938,SASOL
3980,10690,2652.5,0.00822,8,SSF,43,0.556439,2.6,0.094794,SASOL
4000,10690,2652.5,0.024261,8,SSF,43,0.767033,2.6,0.12511,SASOL
3980,10710,2652.5,0.009494,2,MIX,33,0.437169,2.6,0.058251,MXAL
4000,10710,2652.5,0.020242,8,SSF,44,0.443457,2.6,0.047628,SCHBL
4020,10690,2637.5,0.040365,-99,NULL,33,0.629892,2.6,0.238742,MXAL
4020,10710,2637.5,0.02735,-99,NULL,43,0.583583,2.6,0.098898,SASOL
4020,10690,2652.5,0.018699,2,MIX,33,0.6098,2.6,0.232077,MXAL
4040,10690,2652.5,0.034553,2,MIX,33,0.63821,2.6,0.261933,MXAL
4020,10710,2652.5,0.017901,61,CPY,45,0.508562,2.6,0.060254,SCHAL
4040,10710,2652.5,0.027654,8,SSF,33,0.662686,2.6,0.08301,MXAL
3660,10730,2652.5,0.012525,8,SSF,43,0.548271,2.6,0.231752,SASOL
3680,10730,2652.5,0.010866,8,SSF,43,0.573106,2.6,0.109197,SASOL
3680,10750,2652.5,0.005308,2,MIX,33,0.415491,2.6,0.167253,MXAL
3700,10730,2637.5,0.009221,-99,NULL,44,0.427931,2.6,0.032489,SCHBL
3700,10750,2637.5,0.008668,-99,NULL,32,0.372751,2.6,0.079886,MXML
3700,10730,2652.5,0.005003,8,SSF,43,0.512661,2.6,0.102363,SASOL
3720,10730,2652.5,0.018167,63,NULL,44,0.408164,2.6,0.041308,SCHBL
3700,10750,2652.5,0.004281,61,CPY,43,0.513518,2.6,0.127831,SASOL
3720,10750,2652.5,0.012508,65,NULL,44,0.4001,2.6,0.041124,SCHBL
3740,10730,2637.5,0.020715,-99,NULL,43,0.324884,2.6,0.040082,SASOL
3760,10730,2637.5,0.006187,-99,NULL,44,0.339604,2.6,0.016858,SCHBL
3740,10750,2637.5,0.007455,-99,NULL,42,0.333864,2.6,0.01997,SAARC
3760,10750,2637.5,0.003374,-99,NULL,44,0.33387,2.6,0.012553,SCHBL
3740,10730,2652.5,0.01333,61,CPY,41,0.188377,2.6,0.017902,SBL
3760,10730,2652.5,0.003278,61,CPY,44,0.301394,2.6,0.024347,SCHBL
3740,10750,2652.5,0.003643,61,CPY,44,0.38215,2.6,0.033358,SCHBL
3760,10750,2652.5,0.002494,62,BO,44,0.351873,2.6,0.024902,SCHBL
3780,10730,2637.5,0.009395,-99,NULL,44,0.397618,2.6,0.021824,SCHBL
3800,10730,2637.5,0.020073,-99,NULL,45,0.546814,2.6,0.0271,SCHAL
3780,10750,2637.5,0.003864,-99,NULL,44,0.360724,2.6,0.012819,SCHBL
3800,10750,2637.5,0.017758,-99,NULL,45,0.66578,2.6,0.034467,SCHAL
3780,10730,2652.5,0.003926,7,SSD,44,0.353954,2.6,0.035885,SCHBL
3800,10730,2652.5,0.011165,8,SSF,45,0.535503,2.6,0.057672,SCHAL
3780,10750,2652.5,0.003365,61,CPY,44,0.423992,2.6,0.032478,SCHBL
3800,10750,2652.5,0.007758,62,BO,45,0.564812,2.6,0.041788,SCHAL
3820,10730,2637.5,0.016474,7,SSD,45,0.733725,2.6,0.030829,SCHAL
3840,10730,2637.5,0.016628,2,MIX,45,0.839962,2.6,0.073662,SCHAL
3820,10750,2637.5,0.023282,7,SSD,45,0.75203,2.6,0.048269,SCHAL
3840,10750,2637.5,0.021165,7,SSD,45,0.735913,2.6,0.075208,SCHAL
3820,10730,2652.5,0.019762,7,SSD,42,0.837198,2.6,0.062967,SAARC
3840,10730,2652.5,0.018266,2,MIX,45,0.599836,2.6,0.069974,SCHAL
3820,10750,2652.5,0.022002,7,SSD,45,0.913137,2.6,0.057255,SCHAL
3840,10750,2652.5,0.013281,7,SSD,45,0.751564,2.6,0.054679,SCHAL
3860,10730,2637.5,0.012571,62,BO,45,0.57878,2.6,0.063249,SCHAL
3880,10730,2637.5,0.013486,62,BO,45,0.489893,2.6,0.032779,SCHAL
3860,10750,2637.5,0.050126,2,MIX,33,0.788369,2.6,0.099204,MXAL
3880,10750,2637.5,0.034201,7,SSD,43,0.622698,2.6,0.081472,SASOL
3860,10730,2652.5,0.021565,2,MIX,33,0.654435,2.6,0.122412,MXAL
3880,10730,2652.5,0.013131,62,BO,45,0.579555,2.6,0.041877,SCHAL
3860,10750,2652.5,0.013065,8,SSF,45,0.829247,2.6,0.094519,SCHAL
3880,10750,2652.5,0.014314,8,SSF,45,0.59998,2.6,0.056719,SCHAL
3900,10730,2637.5,0.011163,62,BO,45,0.552777,2.6,0.039979,SCHAL
3920,10730,2637.5,0.009691,7,SSD,45,0.51454,2.6,0.055332,SCHAL
3900,10750,2637.5,0.017556,7,SSD,43,0.529465,2.6,0.073837,SASOL
3920,10750,2637.5,0.01441,2,MIX,33,0.663591,2.6,0.127795,MXAL
3900,10730,2652.5,0.016449,8,SSF,45,0.61761,2.6,0.057436,SCHAL
3920,10730,2652.5,0.013891,8,SSF,43,0.549264,2.6,0.104228,SASOL
3900,10750,2652.5,0.016045,8,SSF,45,0.898962,2.6,0.095905,SCHAL
3920,10750,2652.5,0.015363,8,SSF,43,0.707475,2.6,0.18104,SASOL
3940,10730,2637.5,0.027282,7,SSD,45,0.520967,2.6,0.050888,SCHAL
3960,10730,2637.5,0.008974,-99,NULL,45,0.546323,2.6,0.058188,SCHAL
3940,10750,2637.5,0.014759,2,MIX,23,0.662139,2.6,0.244641,OXAL
3960,10750,2637.5,0.006577,-99,NULL,33,0.662787,2.6,0.141416,MXAL
3940,10730,2652.5,0.020542,7,SSD,43,0.683827,2.6,0.113696,SASOL
3960,10730,2652.5,0.012957,8,SSF,45,0.812765,2.6,0.08723,SCHAL
3940,10750,2652.5,0.018746,2,MIX,33,0.915825,2.6,0.248242,MXAL
3960,10750,2652.5,0.021685,2,MIX,33,1.032335,2.6,0.285507,MXAL
3980,10730,2637.5,0.011043,-99,NULL,33,0.478859,2.6,0.065093,MXAL
4000,10730,2637.5,0.013238,-99,NULL,43,0.535375,2.6,0.125525,SASOL
3980,10750,2637.5,0.013848,-99,NULL,43,0.509689,2.6,0.070665,SASOL
4000,10750,2637.5,0.024544,-99,NULL,43,0.57059,2.6,0.089246,SASOL
3980,10730,2652.5,0.01106,2,MIX,43,0.56163,2.6,0.072758,SASOL
4000,10730,2652.5,0.016321,2,MIX,33,0.49592,2.6,0.128824,MXAL
3980,10750,2652.5,0.015153,8,SSF,45,0.878093,2.6,0.104562,SCHAL
4000,10750,2652.5,0.013061,8,SSF,43,0.622012,2.6,0.100339,SASOL
4020,10730,2637.5,0.018537,-99,NULL,45,0.450349,2.6,0.029107,SCHAL
4020,10750,2637.5,0.024895,-99,NULL,44,0.448399,2.6,0.03381,SCHBL
4020,10730,2652.5,0.01219,100,NULL,44,0.403349,2.6,0.038656,SCHBL
4040,10730,2652.5,0.01514,100,NULL,45,0.465717,2.6,0.041089,SCHAL
4020,10750,2652.5,0.033705,61,CPY,45,0.478553,2.6,0.044992,SCHAL
4040,10750,2652.5,0.016311,62,BO,44,0.413983,2.6,0.026904,SCHBL
3680,10770,2652.5,0.006168,2,MIX,33,0.52724,2.6,0.142063,MXAL
3680,10790,2652.5,0.005881,7,SSD,45,0.647886,2.6,0.050571,SCHAL
3700,10770,2637.5,-99,-99,NULL,32,0.34207,2.6,0.087458,MXML
3720,10770,2637.5,0.006805,-99,NULL,32,0.24805,2.6,0.034433,MXML
3700,10790,2637.5,0.002,-99,NULL,44,0.417241,2.6,0.04452,SCHBL
3720,10790,2637.5,0.005341,-99,NULL,43,0.311983,2.6,0.073972,SASOL
3700,10770,2652.5,0.002746,2,MIX,32,0.364409,2.6,0.118095,MXML
3720,10770,2652.5,0.002178,2,MIX,32,0.307496,2.6,0.07756,MXML
3700,10790,2652.5,0.004126,61,CPY,44,0.318366,2.6,0.032964,SCHBL
3720,10790,2652.5,0.003096,7,SSD,43,0.345298,2.6,0.075813,SASOL
3740,10770,2637.5,0.009053,-99,NULL,42,0.325391,2.6,0.019441,SAARC
3760,10770,2637.5,0.003996,-99,NULL,42,0.410592,2.6,0.020605,SAARC
3740,10790,2637.5,0.012547,-99,NULL,43,0.433061,2.6,0.054372,SASOL
3760,10790,2637.5,0.003252,-99,NULL,41,0.286114,2.6,0.02123,SBL
3740,10770,2652.5,0.00271,63,NULL,42,0.336051,2.6,0.028864,SAARC
3760,10770,2652.5,0.002672,62,BO,42,0.433062,2.6,0.028966,SAARC
3740,10790,2652.5,0.003825,2,MIX,33,0.423354,2.6,0.058053,MXAL
3760,10790,2652.5,0.003059,61,CPY,44,0.372255,2.6,0.029761,SCHBL
